Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target,Probability,Signal,Position_Change
2024-12-23,1204.6,1216.69,1202.81,1211.83,10052824,-0.0343,-0.0648,-0.111,36.55,-0.0176,-0.0127,-5.6251,0.0181,0.1084,14831684.8,0.6778,0.0141,-0.0363,-0.0563,1,0.5422,1,2
2024-12-24,1211.83,1222.99,1210.55,1212.28,6734917,-0.0308,-0.062,-0.1097,36.6957,-0.0182,-0.0138,-4.8334,0.0174,0.1144,14706052.8,0.458,0.0004,-0.0181,-0.0483,0,0.5435,1,0
2024-12-26,1213.77,1217.19,1203.85,1206.13,10016178,-0.0324,-0.0643,-0.1132,35.4959,-0.019,-0.0149,-4.8238,0.0169,0.1212,14728224.4,0.6801,-0.0051,-0.0293,-0.0482,1,0.544,1,0
2024-12-27,1207.87,1217.39,1206.58,1210.6,7000397,-0.0261,-0.0586,-0.1089,37.1055,-0.019,-0.0157,-3.3137,0.0167,0.1259,14326873.65,0.4886,0.0037,-0.0076,-0.0331,0,0.5475,1,0
2024-12-30,1205.99,1212.73,1197.76,1200.33,8818766,-0.0312,-0.0642,-0.1154,34.9478,-0.0196,-0.0166,-4.8829,0.0164,0.132,14107696.6,0.6251,-0.0085,0.0045,-0.0488,1,0.5432,1,0
2024-12-31,1197.66,1208.66,1195.82,1205.04,6405475,-0.0249,-0.0583,-0.111,36.764,-0.0194,-0.0171,-4.1672,0.0162,0.1309,13876762.75,0.4616,0.0039,-0.0056,-0.0417,1,0.5541,1,0
2025-01-01,1204.45,1215.8,1201.23,1210.79,5892590,-0.0183,-0.0518,-0.1058,39.0029,-0.0186,-0.0173,-1.9317,0.0162,0.1229,13327918.15,0.4421,0.0048,-0.0012,-0.0193,1,0.5606,1,0
2025-01-02,1210.79,1233.79,1209.55,1231.17,15486276,-0.0016,-0.0345,-0.0899,46.2649,-0.0162,-0.0169,-0.9135,0.0163,0.1134,13121804.95,1.1802,0.0168,0.0208,-0.0091,1,0.5696,1,0
2025-01-03,1233.25,1251.24,1224.92,1240.44,15521102,0.0053,-0.0261,-0.0823,49.2259,-0.0137,-0.0161,1.6829,0.0157,0.0988,13054923.9,1.1889,0.0075,0.0246,0.0168,0,0.5353,1,0
2025-01-06,1243.21,1251.19,1204.6,1207.57,14816766,-0.0193,-0.05,-0.1057,40.6684,-0.0141,-0.0161,1.0536,0.018,0.0901,13343886.5,1.1104,-0.0265,0.006,0.0105,1,0.5184,-1,-2
2025-01-07,1211.54,1233.84,1210.79,1230.23,10070505,-0.0008,-0.031,-0.0881,47.4505,-0.0123,-0.0151,1.5184,0.0177,0.0786,13114911.65,0.7679,0.0188,0.0209,0.0152,1,0.5257,1,2
2025-01-08,1238.31,1260.17,1234.69,1254.66,19346579,0.0172,-0.0113,-0.0693,53.6077,-0.0092,-0.0137,3.4959,0.018,0.0721,13280054.15,1.4568,0.0199,0.0362,0.035,0,0.5414,1,0
2025-01-09,1256.15,1258.88,1237.36,1244.01,12794704,0.0077,-0.0189,-0.0765,50.8126,-0.0076,-0.0126,3.1406,0.018,0.0676,13333570.7,0.9596,-0.0085,0.0104,0.0314,0,0.4732,-1,-2
2025-01-10,1243.11,1245.99,1225.42,1231.27,8120332,-0.0024,-0.0278,-0.0852,47.6144,-0.007,-0.0116,1.7074,0.0172,0.0656,12694246.65,0.6397,-0.0102,-0.0074,0.0171,0,0.4743,-1,0
2025-01-13,1219.47,1234.59,1215.9,1229.23,13764861,-0.0036,-0.0283,-0.0859,47.1031,-0.0066,-0.0106,2.4077,0.0171,0.0595,11950978.6,1.1518,-0.0017,0.0179,0.0241,0,0.4949,-1,0
2025-01-14,1233.45,1242.62,1216.74,1228.14,13095266,-0.0041,-0.0281,-0.0859,46.8139,-0.0063,-0.0097,1.9169,0.0179,0.0539,12131402.85,1.0795,-0.0009,-0.0017,0.0192,1,0.4877,-1,0
2025-01-15,1234.29,1246.24,1231.22,1241.48,9578856,0.0061,-0.0169,-0.0753,50.796,-0.005,-0.0087,2.5347,0.0179,0.0544,11737206.1,0.8161,0.0109,-0.0105,0.0253,1,0.4753,-1,0
2025-01-16,1248.12,1264.08,1240.59,1255.61,14117603,0.0158,-0.0054,-0.0642,54.6677,-0.0031,-0.0075,1.9851,0.0184,0.0571,11809577.3,1.1954,0.0114,0.0093,0.0199,1,0.5251,1,2
2025-01-17,1310.93,1314.65,1274.0,1291.2,29366277,0.0402,0.0218,-0.0373,62.6413,0.0007,-0.0057,4.0921,0.0204,0.0726,12565658.5,2.337,0.0283,0.0487,0.0409,1,0.5581,1,0
2025-01-20,1304.73,1304.73,1289.12,1294.27,14040244,0.0385,0.0233,-0.0347,63.2419,0.0037,-0.0038,7.1797,0.0205,0.0823,12252025.9,1.146,0.0024,0.0529,0.0718,0,0.5297,1,0
2025-01-21,1299.28,1301.76,1259.32,1262.79,14562976,0.0119,-0.0015,-0.0576,53.707,0.0042,-0.0023,2.6467,0.0226,0.0857,12477533.5,1.1671,-0.0243,0.0282,0.0265,1,0.512,-1,-2
2025-01-22,1267.36,1271.92,1257.84,1266.17,10273590,0.0132,0.0011,-0.0546,54.5002,0.0047,-0.0009,0.9174,0.0219,0.0866,12654467.15,0.8119,0.0027,0.0199,0.0092,0,0.5114,-1,0
2025-01-23,1259.13,1266.41,1250.8,1252.83,8720682,0.0023,-0.0091,-0.0639,50.8005,0.0042,0.0001,0.709,0.0215,0.085,12589692.35,0.6927,-0.0105,-0.0022,0.0071,0,0.4815,-1,0
2025-01-24,1255.16,1262.1,1232.85,1235.63,14235970,-0.0104,-0.0218,-0.0761,46.4246,0.0027,0.0007,0.3541,0.0208,0.0835,12951471.0,1.0992,-0.0137,-0.043,0.0035,0,0.459,-1,0
2025-01-27,1228.49,1229.83,1209.55,1218.82,9536019,-0.0216,-0.0338,-0.0878,42.5655,0.0004,0.0006,-0.8469,0.0211,0.0806,12987333.65,0.7343,-0.0136,-0.0583,-0.0085,1,0.4982,-1,0
2025-01-28,1227.4,1234.09,1208.07,1223.83,10568025,-0.0159,-0.0287,-0.0833,44.058,-0.0012,0.0003,-0.3509,0.0208,0.0766,13195461.15,0.8009,0.0041,-0.0309,-0.0035,1,0.4724,-1,0
2025-01-29,1225.42,1232.11,1217.54,1224.92,5928156,-0.0137,-0.0268,-0.0818,44.3966,-0.0023,-0.0002,-1.3339,0.0204,0.0739,13197239.45,0.4492,0.0009,-0.0326,-0.0133,1,0.5027,-1,0
2025-01-30,1224.97,1246.24,1221.85,1242.32,9269259,0.0003,-0.0124,-0.0681,49.6364,-0.002,-0.0006,-1.0584,0.0203,0.0723,12886388.6,0.7193,0.0142,-0.0084,-0.0106,1,0.5116,-1,0
2025-01-31,1245.1,1256.15,1238.31,1254.27,6584612,0.009,-0.0028,-0.0586,52.918,-0.0009,-0.0007,-2.8601,0.0201,0.0719,12439564.1,0.5293,0.0096,0.0151,-0.0286,0,0.5204,1,2
2025-02-01,1254.27,1259.67,1230.37,1253.77,7118453,0.0078,-0.0031,-0.0584,52.763,-0.0002,-0.0006,-3.1292,0.0203,0.0666,12054648.45,0.5905,-0.0004,0.0287,-0.0313,0,0.5106,-1,-2
2025-02-03,1240.29,1245.25,1226.95,1235.23,9252345,-0.0065,-0.0171,-0.0716,47.2408,-0.0008,-0.0006,-2.1825,0.0211,0.067,12013740.45,0.7701,-0.0148,0.0093,-0.0218,1,0.4405,-1,0
2025-02-04,1237.36,1277.77,1235.93,1274.2,16691069,0.0225,0.0133,-0.0419,57.3461,0.0013,-0.0002,0.6342,0.0215,0.0676,11880964.95,1.4049,0.0315,0.0402,0.0063,0,0.5591,1,2
2025-02-05,1271.67,1279.45,1265.77,1267.26,10112028,0.0153,0.0075,-0.0467,55.3142,0.0024,0.0003,1.1518,0.0191,0.0692,11746831.15,0.8608,-0.0054,0.0201,0.0115,1,0.5107,-1,-2
2025-02-06,1262.79,1276.97,1259.47,1270.58,9956001,0.0162,0.0097,-0.0438,56.1153,0.0034,0.0009,2.8285,0.0191,0.0692,11838614.6,0.841,0.0026,0.013,0.0283,0,0.5014,-1,0
2025-02-07,1265.22,1272.71,1251.19,1255.85,8764283,0.004,-0.0019,-0.0544,51.6879,0.0033,0.0014,3.0382,0.0182,0.0681,11588585.7,0.7563,-0.0116,0.0017,0.0304,0,0.4781,-1,0
2025-02-10,1253.67,1255.66,1234.89,1242.92,6970972,-0.0058,-0.0117,-0.0635,48.1005,0.0024,0.0016,1.5599,0.0187,0.0668,11282371.0,0.6179,-0.0103,0.0062,0.0156,0,0.4656,-1,0
2025-02-11,1253.72,1253.72,1219.57,1224.28,8859714,-0.0187,-0.0255,-0.0768,43.4216,0.0004,0.0014,-0.0522,0.0201,0.0706,11246413.9,0.7878,-0.015,-0.0392,-0.0005,0,0.4452,-1,0
2025-02-12,1209.01,1216.4,1183.13,1206.13,21131654,-0.0302,-0.0385,-0.0897,39.4025,-0.0024,0.0007,-2.9131,0.0211,0.0793,11597116.45,1.8221,-0.0148,-0.0482,-0.0291,0,0.4972,-1,0
2025-02-13,1206.63,1217.49,1201.62,1205.69,8511216,-0.0277,-0.0373,-0.0892,39.3075,-0.0046,-0.0004,-3.8732,0.0205,0.0789,10554363.4,0.8064,-0.0004,-0.0511,-0.0387,1,0.5152,-1,0
2025-02-14,1208.56,1213.52,1195.13,1206.83,10298145,-0.0243,-0.0351,-0.0876,39.713,-0.0062,-0.0015,-3.7439,0.02,0.0741,10367258.45,0.9933,0.0009,-0.039,-0.0374,1,0.518,-1,0
2025-02-17,1200.73,1216.99,1194.19,1214.41,8166683,-0.0165,-0.0279,-0.0811,42.4656,-0.0068,-0.0026,-1.6855,0.0204,0.0742,10047443.8,0.8128,0.0063,-0.0229,-0.0169,1,0.4947,-1,0
2025-02-18,1214.36,1219.37,1205.69,1214.91,6673250,-0.0146,-0.0264,-0.08,42.6516,-0.0072,-0.0035,-4.6531,0.0198,0.0729,9867426.8,0.6763,0.0004,-0.0077,-0.0465,1,0.5021,-1,0
2025-02-19,1209.06,1222.2,1207.13,1216.94,6217338,-0.0117,-0.0239,-0.0777,43.4509,-0.0073,-0.0043,-3.9708,0.0196,0.0729,9742259.6,0.6382,0.0017,0.009,-0.0397,1,0.4884,-1,0
2025-02-20,1213.47,1228.74,1211.54,1222.44,7795582,-0.0066,-0.0187,-0.0729,45.6608,-0.0069,-0.0048,-3.7888,0.0188,0.0731,9420240.2,0.8275,0.0045,0.0139,-0.0379,0,0.4581,-1,0
2025-02-21,1218.18,1229.38,1211.69,1217.63,6904025,-0.0095,-0.0217,-0.0758,44.0399,-0.0069,-0.0052,-3.0434,0.0183,0.0736,9288640.5,0.7433,-0.0039,0.0089,-0.0304,0,0.4832,-1,0
2025-02-24,1206.13,1212.78,1200.14,1204.15,7172498,-0.0185,-0.0313,-0.0852,39.7781,-0.0078,-0.0058,-3.1193,0.017,0.0773,9118864.15,0.7866,-0.0111,-0.0084,-0.0312,0,0.497,-1,0
2025-02-25,1200.63,1210.55,1191.21,1193.69,11552182,-0.0245,-0.0382,-0.0924,36.8021,-0.0091,-0.0065,-2.4986,0.0175,0.0831,9400065.45,1.2289,-0.0087,-0.0175,-0.025,1,0.5195,-1,0
2025-02-27,1202.42,1204.6,1190.37,1196.76,11509215,-0.02,-0.0344,-0.0892,38.262,-0.0097,-0.0071,-0.7769,0.0173,0.0863,9512063.25,1.21,0.0026,-0.0166,-0.0078,0,0.5171,-1,0
2025-02-28,1191.71,1206.93,1183.08,1189.82,23007298,-0.0233,-0.0385,-0.0936,36.2247,-0.0106,-0.0079,-1.3163,0.0175,0.089,10333197.55,2.2265,-0.0058,-0.0267,-0.0132,0,0.5048,-1,0
2025-03-03,1193.69,1196.12,1146.1,1161.22,17944938,-0.0425,-0.0593,-0.1144,29.3008,-0.0134,-0.0091,-3.7793,0.0197,0.1008,10874521.8,1.6502,-0.024,-0.0463,-0.0378,0,0.4904,-1,0
2025-03-04,1152.25,1163.95,1149.62,1151.95,11377373,-0.0456,-0.0644,-0.1204,27.4682,-0.016,-0.0106,-5.1432,0.0187,0.114,10980773.2,1.0361,-0.008,-0.0434,-0.0514,1,0.5266,1,2
2025-03-05,1151.06,1172.87,1147.09,1165.53,8664095,-0.0312,-0.0514,-0.1091,33.9824,-0.0167,-0.0117,-4.0645,0.0175,0.1093,10579424.5,0.819,0.0118,-0.0236,-0.0406,1,0.5187,-1,-2
2025-03-06,1186.75,1203.56,1175.0,1199.24,14468014,-0.0028,-0.023,-0.0825,46.7639,-0.0144,-0.012,-1.4545,0.0183,0.097,10797223.8,1.34,0.0289,0.0021,-0.0145,1,0.5178,-1,0
2025-03-07,1205.59,1244.06,1201.62,1239.1,16474965,0.0273,0.0091,-0.0515,57.2929,-0.0098,-0.0112,1.3628,0.0193,0.0846,11123172.0,1.4811,0.0332,0.0414,0.0136,0,0.549,1,2
2025-03-10,1234.34,1247.23,1224.82,1227.8,11931051,0.0162,-0.0001,-0.0596,54.0304,-0.0073,-0.0105,0.8352,0.0194,0.0785,11281510.4,1.0576,-0.0091,0.0573,0.0084,1,0.5101,-1,-2
2025-03-11,1229.38,1238.8,1219.22,1236.62,10089838,0.0212,0.0068,-0.0524,56.1303,-0.0046,-0.0093,2.6965,0.0196,0.0764,11437453.7,0.8822,0.0072,0.0735,0.027,1,0.5035,-1,0
2025-03-12,1247.23,1252.19,1233.35,1246.29,11977555,0.0264,0.0141,-0.0445,58.3752,-0.0018,-0.0077,4.4065,0.0197,0.0804,11593345.75,1.0331,0.0078,0.0693,0.0441,0,0.5251,1,2
2025-03-13,1249.26,1253.33,1233.2,1237.22,9505270,0.0171,0.0064,-0.051,55.5061,-0.0002,-0.0063,3.3808,0.02,0.0841,11012026.55,0.8632,-0.0073,0.0317,0.0338,0,0.5011,-1,-2
2025-03-17,1231.51,1246.63,1222.54,1228.24,16640917,0.0088,-0.0008,-0.0574,52.7421,0.0005,-0.0049,3.2291,0.0205,0.086,11418511.6,1.4574,-0.0073,-0.0088,0.0323,0,0.5129,-1,0
2025-03-18,1228.24,1228.24,1228.24,1228.24,0,0.0079,-0.0008,-0.0568,52.7421,0.0011,-0.0037,5.7715,0.0195,0.0872,10903604.35,0.0,0.0,0.0004,0.0577,1,0.5197,-1,0
2025-03-19,1230.42,1242.52,1228.19,1236.47,16162399,0.0133,0.0057,-0.05,55.1177,0.002,-0.0026,7.3371,0.0191,0.0887,11303390.15,1.4299,0.0067,-0.0001,0.0734,1,0.5199,-1,0
2025-03-20,1241.13,1262.1,1239.35,1258.28,15971477,0.0281,0.0225,-0.0329,60.7486,0.004,-0.0012,7.9578,0.0194,0.0935,11768301.5,1.3572,0.0176,0.0096,0.0796,1,0.5655,1,2
2025-03-21,1264.08,1270.03,1259.23,1265.42,21780769,0.0306,0.0271,-0.0272,62.4112,0.006,0.0002,5.5185,0.0186,0.1002,12546473.05,1.736,0.0057,0.0228,0.0552,1,0.537,1,0
2025-03-24,1279.95,1294.82,1273.25,1290.95,20299319,0.0463,0.0459,-0.0075,67.6824,0.009,0.002,4.1845,0.0171,0.1113,13171659.9,1.5411,0.0202,0.0511,0.0418,0,0.5647,1,0
2025-03-25,1296.5,1296.5,1271.62,1274.44,13713899,0.0297,0.0312,-0.02,61.6604,0.0104,0.0037,3.7987,0.0179,0.1193,13512153.6,1.0149,-0.0128,0.0376,0.038,0,0.4937,-1,-2
2025-03-26,1279.95,1282.72,1257.89,1262.15,12074747,0.0178,0.0204,-0.0292,57.5552,0.0106,0.0051,2.0645,0.018,0.123,13757266.05,0.8777,-0.0096,0.0208,0.0206,1,0.5127,-1,0
2025-03-27,1267.21,1274.0,1260.42,1267.26,15028056,0.0198,0.0236,-0.025,58.7839,0.0109,0.0062,1.6826,0.0166,0.1238,13931059.75,1.0787,0.004,0.0071,0.0168,0,0.5399,1,2
2025-03-28,1269.04,1284.66,1258.13,1264.18,18147129,0.0156,0.0202,-0.0271,57.6997,0.0108,0.0072,2.1791,0.0156,0.1243,14262955.45,1.2723,-0.0024,-0.001,0.0218,0,0.5723,1,0
2025-04-01,1253.77,1266.96,1238.6,1241.88,12099648,-0.0021,0.0021,-0.0438,50.4451,0.0094,0.0077,1.1105,0.0162,0.1227,13717572.95,0.8821,-0.0176,-0.038,0.0111,0,0.5058,-1,-2
2025-04-02,1236.87,1244.8,1233.25,1240.44,10142590,-0.0029,0.0009,-0.0445,50.0078,0.0079,0.0078,0.9933,0.0158,0.1096,13327455.55,0.761,-0.0012,-0.0267,0.0099,0,0.5475,1,2
2025-04-03,1222.49,1241.08,1222.49,1238.01,7434366,-0.0044,-0.001,-0.0459,49.2323,0.0065,0.0075,0.1245,0.0158,0.0883,13130305.2,0.5662,-0.002,-0.0191,0.0012,0,0.5545,1,0
2025-04-04,1230.47,1234.79,1182.93,1194.39,17908652,-0.0359,-0.0348,-0.0788,37.8773,0.0027,0.0068,-5.0776,0.0185,0.0789,13592533.05,1.3175,-0.0352,-0.0575,-0.0508,0,0.4872,-1,-2
2025-04-07,1122.51,1161.22,1105.3,1155.72,22156106,-0.0611,-0.0636,-0.1077,31.042,-0.0033,0.0049,-8.6691,0.0231,0.1011,13976937.65,1.5852,-0.0324,-0.0858,-0.0867,1,0.4928,-1,0
2025-04-08,1161.97,1186.35,1153.34,1172.08,19555040,-0.0434,-0.0485,-0.0942,36.2809,-0.0068,0.0025,-9.2079,0.0248,0.113,14130941.4,1.3838,0.0142,-0.0562,-0.0921,1,0.5324,1,2
2025-04-09,1159.49,1179.61,1158.0,1175.2,10223104,-0.0371,-0.0442,-0.091,37.2599,-0.0092,0.0002,-7.7869,0.0252,0.1224,14045544.05,0.7279,0.0027,-0.0526,-0.0779,1,0.537,1,0
2025-04-11,1184.92,1212.18,1184.92,1208.51,11224242,-0.0089,-0.0165,-0.0646,46.6787,-0.0085,-0.0016,-4.2499,0.0251,0.1207,14102264.25,0.7959,0.0283,-0.0238,-0.0425,1,0.5089,-1,-2
2025-04-15,1240.29,1240.29,1226.51,1229.48,13378535,0.0075,0.0005,-0.0479,51.6044,-0.0066,-0.0025,-2.9812,0.0259,0.1183,14172313.25,0.944,0.0174,0.0294,-0.0298,0,0.5469,1,2
2025-04-16,1223.53,1230.28,1218.48,1228.69,8248464,0.0062,-0.0001,-0.048,51.4117,-0.0052,-0.0031,-2.8074,0.0249,0.1184,14109472.95,0.5846,-0.0006,0.0631,-0.0281,1,0.5102,-1,-2
2025-04-17,1229.58,1269.24,1217.09,1263.59,15398401,0.0314,0.0272,-0.0208,58.7409,-0.0017,-0.0027,1.7482,0.0257,0.117,14047347.15,1.0962,0.0284,0.0781,0.0175,1,0.5697,1,2
2025-04-21,1259.13,1289.76,1256.15,1284.41,10429964,0.0435,0.0423,-0.0046,62.386,0.0022,-0.0017,3.5447,0.0258,0.1201,14568845.35,0.7159,0.0165,0.0929,0.0354,0,0.5482,1,0
2025-04-22,1288.87,1292.74,1275.29,1280.14,13051707,0.0361,0.0372,-0.0078,61.192,0.005,-0.0004,3.403,0.0261,0.1241,14413310.75,0.9055,-0.0033,0.0593,0.034,1,0.5364,1,0
2025-04-23,1285.9,1294.82,1274.39,1288.87,10480888,0.0389,0.0425,-0.0011,62.7613,0.0076,0.0012,7.9103,0.0256,0.1273,14138781.3,0.7413,0.0068,0.0483,0.0791,1,0.5427,1,0
2025-04-24,1281.33,1293.33,1279.25,1290.46,10468940,0.0362,0.042,0.0002,63.0543,0.0097,0.0029,11.6585,0.0248,0.1307,13573189.85,0.7713,0.0012,0.0503,0.1166,0,0.5216,1,0
2025-04-25,1292.34,1313.85,1277.07,1289.27,14431012,0.0318,0.0394,-0.0008,62.6569,0.0111,0.0046,9.9985,0.0262,0.1305,13279774.5,1.0867,-0.0009,0.0203,0.1,1,0.5293,1,0
2025-04-28,1328.53,1362.83,1308.9,1357.08,31104496,0.0772,0.09,0.0513,73.0716,0.0155,0.0066,15.4765,0.0278,0.1441,14149304.35,2.1983,0.0526,0.0566,0.1548,1,0.5209,1,0
2025-04-29,1359.26,1398.82,1358.27,1387.72,32538970,0.091,0.1096,0.0742,76.2894,0.0205,0.0092,14.829,0.0265,0.1677,15172515.5,2.1446,0.0226,0.084,0.1483,1,0.5117,-1,-2
2025-04-30,1390.0,1400.31,1357.28,1392.97,25480745,0.0853,0.1089,0.0774,76.8009,0.0247,0.0123,13.2975,0.024,0.1897,15695149.95,1.6235,0.0038,0.0808,0.133,1,0.4974,-1,0
2025-05-02,1401.89,1414.48,1397.04,1407.64,13007841,0.0867,0.1153,0.0878,78.2152,0.0283,0.0154,14.5643,0.0232,0.2101,15438185.55,0.8426,0.0105,0.0908,0.1456,1,0.4956,-1,0
