Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target
2023-04-05,1066.92,1066.92,1049.0,1056.86,16262928,0.0152,-0.0077,-0.0491,53.3046,-0.0072,-0.0131,5.6606,0.0208,0.1094,16953058.75,0.9593,-0.0024,0.0395,0.0566,1
2023-04-06,1053.36,1069.65,1053.36,1063.94,18435046,0.0199,-0.001,-0.0423,55.2776,-0.0047,-0.0113,3.1609,0.0196,0.0993,17366215.25,1.0615,0.0067,0.0416,0.0316,0
2023-04-10,1067.83,1068.01,1054.9,1056.4,12961408,0.0114,-0.0078,-0.0486,52.7227,-0.0032,-0.0098,2.1189,0.019,0.0855,17225152.8,0.7525,-0.0071,0.0403,0.0212,1
2023-04-11,1060.56,1063.74,1056.04,1061.63,10542367,0.0148,-0.0027,-0.0435,54.3005,-0.0017,-0.0081,3.9397,0.0183,0.082,16940514.75,0.6223,0.005,0.0023,0.0394,1
2023-04-12,1061.63,1075.92,1058.76,1066.31,18179087,0.0174,0.0016,-0.0389,55.7245,-0.0001,-0.0065,6.5064,0.018,0.0843,17182764.55,1.058,0.0044,0.0065,0.0651,1
2023-04-13,1069.19,1075.01,1064.19,1070.33,12378208,0.0192,0.0052,-0.0349,56.9649,0.0015,-0.0049,5.2718,0.0165,0.0893,17163095.35,0.7212,0.0038,0.0127,0.0527,1
2023-04-17,1101.89,1101.89,1067.4,1075.76,17929479,0.022,0.0099,-0.0297,58.6501,0.003,-0.0033,5.3139,0.018,0.095,17258193.2,1.0389,0.0051,0.0111,0.0531,0
2023-04-18,1080.1,1080.1,1056.92,1063.44,10405576,0.0093,-0.0016,-0.0405,53.5285,0.0034,-0.002,4.727,0.0188,0.0965,16692044.25,0.6234,-0.0115,0.0067,0.0473,1
2023-04-19,1062.85,1071.42,1059.74,1068.74,12273475,0.013,0.0032,-0.0353,55.3355,0.0039,-0.0008,0.8988,0.0179,0.0955,16387560.05,0.749,0.005,0.0067,0.009,0
2023-04-20,1069.69,1071.92,1059.7,1066.03,7007330,0.0094,0.0006,-0.0374,54.1755,0.0042,0.0002,0.6258,0.0171,0.0931,15037215.9,0.466,-0.0025,-0.0003,0.0063,1
2023-04-21,1068.13,1072.83,1061.65,1067.38,7647317,0.0096,0.0018,-0.0359,54.6851,0.0044,0.001,0.9954,0.0172,0.0856,14443352.3,0.5295,0.0013,-0.0028,0.01,1
2023-04-24,1079.19,1081.87,1066.92,1071.47,12936186,0.0122,0.0054,-0.0319,56.2717,0.0048,0.0018,0.7077,0.017,0.0858,14020143.6,0.9227,0.0038,-0.004,0.0071,1
2023-04-25,1075.1,1081.73,1068.06,1079.67,9236126,0.018,0.0126,-0.0242,59.3451,0.0056,0.0025,2.2028,0.0145,0.087,13935945.2,0.6628,0.0077,0.0153,0.022,0
2023-04-26,1081.01,1084.23,1069.67,1073.33,8617834,0.0109,0.0064,-0.0297,56.0641,0.0058,0.0032,1.1021,0.0146,0.0844,13554368.4,0.6358,-0.0059,0.0043,0.011,1
2023-04-27,1079.19,1083.28,1074.19,1080.12,9167125,0.0156,0.0123,-0.0233,58.6978,0.0063,0.0038,1.2951,0.014,0.0714,13393927.4,0.6844,0.0063,0.0132,0.013,1
2023-04-28,1082.37,1101.41,1082.26,1099.86,15565210,0.0308,0.0295,-0.0054,65.2241,0.008,0.0046,2.759,0.014,0.0672,13469471.75,1.1556,0.0183,0.0304,0.0276,1
2023-05-02,1107.0,1111.36,1103.32,1109.2,12981805,0.0357,0.0367,0.003,67.8155,0.0099,0.0056,3.1085,0.0138,0.066,13489740.8,0.9623,0.0085,0.0352,0.0311,0
2023-05-03,1111.0,1111.0,1096.48,1099.68,7061872,0.0242,0.0267,-0.0055,62.688,0.0108,0.0067,3.4078,0.0144,0.0541,12902631.15,0.5473,-0.0086,0.0185,0.0341,1
2023-05-04,1100.16,1114.56,1097.18,1112.36,8635233,0.0324,0.037,0.0059,66.3387,0.012,0.0077,4.0814,0.0142,0.0611,11925832.75,0.7241,0.0115,0.0364,0.0408,0
2023-05-05,1109.18,1118.43,1106.91,1109.52,8746585,0.0269,0.0329,0.0033,64.8092,0.0128,0.0087,4.0796,0.0143,0.0656,11848509.85,0.7382,-0.0026,0.0272,0.0408,1
2023-05-08,1113.27,1128.56,1110.61,1123.22,9153782,0.0357,0.0438,0.0155,68.5733,0.014,0.0097,5.2315,0.0131,0.0718,11493052.55,0.7965,0.0123,0.0212,0.0523,1
2023-05-09,1124.63,1129.99,1119.29,1126.7,6464721,0.035,0.0451,0.0185,69.4668,0.0152,0.0108,5.1546,0.0123,0.0787,10894536.3,0.5934,0.0031,0.0158,0.0515,1
2023-05-10,1131.45,1135.92,1127.45,1134.44,10872255,0.038,0.0501,0.0252,71.4133,0.0164,0.0118,5.0728,0.0121,0.0841,10790078.65,1.0076,0.0069,0.0316,0.0507,0
2023-05-11,1135.51,1140.31,1125.33,1127.04,10557860,0.0282,0.0415,0.0183,67.0145,0.0168,0.0129,5.0041,0.0123,0.087,10790853.3,0.9784,-0.0065,0.0132,0.05,1
2023-05-12,1122.27,1130.26,1116.22,1128.88,6955341,0.0269,0.0415,0.0198,67.5497,0.0169,0.0137,4.5143,0.0125,0.0892,10229666.0,0.6799,0.0016,0.0174,0.0451,1
2023-05-15,1131.4,1138.06,1123.79,1131.1,6833343,0.0261,0.0417,0.0216,68.2198,0.017,0.0143,2.8404,0.0124,0.0911,9952422.75,0.6866,0.002,0.007,0.0284,0
2023-05-16,1133.26,1135.81,1113.34,1115.0,8717229,0.0104,0.0258,0.007,58.746,0.016,0.0148,0.5229,0.0132,0.0916,9491810.25,0.9184,-0.0142,-0.0104,0.0052,0
2023-05-17,1119.18,1120.09,1103.73,1108.41,8798967,0.004,0.019,0.001,55.3574,0.0144,0.0148,0.7939,0.0134,0.0871,9411479.8,0.9349,-0.0059,-0.0229,0.0079,0
2023-05-18,1113.06,1116.45,1102.89,1106.02,10525531,0.0017,0.0161,-0.0011,54.1377,0.0128,0.0144,-0.57,0.0136,0.0827,9324082.6,1.1289,-0.0022,-0.0187,-0.0057,1
2023-05-19,1106.02,1111.43,1099.12,1109.61,8050447,0.0044,0.0186,0.0021,55.716,0.0116,0.0138,0.0081,0.013,0.0762,9376238.45,0.8586,0.0032,-0.0171,0.0001,1
2023-05-22,1106.45,1120.54,1105.25,1115.54,7434906,0.0089,0.0231,0.0074,58.2707,0.0109,0.0132,-0.6837,0.0132,0.0688,9365617.9,0.7939,0.0053,-0.0138,-0.0068,0
2023-05-23,1118.11,1121.45,1113.93,1115.34,6092034,0.0079,0.022,0.0071,58.1488,0.0103,0.0126,-1.0083,0.0127,0.0617,9023410.3,0.6751,-0.0002,0.0003,-0.0101,0
2023-05-24,1111.41,1119.63,1105.75,1108.84,8112254,0.0018,0.0154,0.0012,54.1836,0.0093,0.012,-2.2566,0.0126,0.0564,8967216.7,0.9047,-0.0058,0.0004,-0.0226,0
2023-05-25,1105.95,1112.81,1097.84,1108.7,11487863,0.0015,0.0147,0.0011,54.098,0.0083,0.0113,-1.6273,0.0128,0.0462,9110718.15,1.2609,-0.0001,0.0024,-0.0163,1
2023-05-26,1116.9,1140.08,1113.61,1138.94,12626260,0.026,0.0406,0.0281,66.43,0.0094,0.0107,0.8911,0.0132,0.0401,9283674.9,1.36,0.0273,0.0264,0.0089,1
2023-05-29,1145.53,1149.62,1139.26,1145.35,10010304,0.0287,0.0446,0.0335,68.3698,0.0107,0.0106,1.2598,0.0132,0.0434,9005929.6,1.1115,0.0056,0.0267,0.0126,0
2023-05-30,1145.35,1153.12,1142.51,1145.05,11342504,0.0256,0.0425,0.0329,68.1713,0.0116,0.0108,2.6951,0.0132,0.0473,8923964.55,1.271,-0.0003,0.0266,0.027,0
2023-05-31,1135.99,1140.47,1118.27,1122.31,27107927,0.0048,0.0209,0.0123,55.1077,0.0108,0.011,1.254,0.0143,0.0449,9926267.3,2.7309,-0.0199,0.0121,0.0125,0
2023-06-01,1126.97,1129.13,1116.9,1119.29,14592692,0.0019,0.0174,0.0095,53.6376,0.0097,0.0108,1.1998,0.0142,0.0444,10224140.25,1.4273,-0.0027,0.0096,0.012,0
2023-06-02,1122.81,1128.2,1113.72,1115.63,15800644,-0.0013,0.0135,0.0061,51.833,0.0085,0.0103,0.5425,0.0142,0.0437,10576843.2,1.4939,-0.0033,-0.0205,0.0054,1
2023-06-05,1121.09,1128.61,1117.11,1125.65,10908682,0.0069,0.0217,0.015,56.1797,0.008,0.0098,0.9063,0.0135,0.0434,10664588.2,1.0229,0.009,-0.0172,0.0091,1
2023-06-06,1128.47,1130.4,1118.72,1126.61,7493309,0.0071,0.0217,0.0157,56.584,0.0077,0.0094,1.0105,0.0132,0.0433,10716017.6,0.6993,0.0009,-0.0161,0.0101,1
2023-06-07,1130.08,1135.99,1123.54,1135.15,10312545,0.0133,0.0283,0.0232,60.1094,0.0079,0.009,2.3727,0.013,0.0432,10688032.1,0.9649,0.0076,0.0114,0.0237,1
2023-06-08,1138.72,1143.65,1131.9,1135.83,12071109,0.0125,0.0277,0.0235,60.3853,0.0081,0.0088,2.447,0.013,0.0443,10763694.55,1.1215,0.0006,0.0148,0.0245,0
2023-06-09,1139.17,1139.87,1125.99,1127.79,5877018,0.0049,0.0196,0.0161,55.4987,0.0076,0.0086,-0.979,0.013,0.0445,10709778.4,0.5488,-0.0071,0.0109,-0.0098,1
2023-06-12,1124.86,1131.08,1120.09,1128.79,6391969,0.0052,0.0197,0.0168,55.9759,0.0072,0.0083,-1.4458,0.0132,0.0442,10687709.7,0.5981,0.0009,0.0028,-0.0145,1
2023-06-13,1133.72,1146.64,1129.74,1145.46,11248016,0.0181,0.0334,0.0315,63.0826,0.0078,0.0081,0.0358,0.0133,0.0465,10814249.05,1.0401,0.0148,0.0167,0.0004,1
2023-06-14,1145.53,1160.98,1143.71,1159.55,13277380,0.0276,0.0442,0.0438,67.8123,0.0092,0.0083,3.3182,0.0132,0.0515,11038169.7,1.2029,0.0123,0.0215,0.0332,1
2023-06-15,1159.53,1164.41,1152.12,1159.87,11813494,0.0252,0.0427,0.0436,67.9129,0.0102,0.0087,3.6255,0.0121,0.0546,11102567.85,1.064,0.0003,0.0212,0.0363,1
2023-06-16,1163.34,1173.43,1163.34,1171.16,24171579,0.0317,0.0506,0.0532,71.3171,0.0116,0.0092,4.9775,0.0121,0.0603,11908624.45,2.0298,0.0097,0.0385,0.0498,0
2023-06-19,1174.16,1174.16,1155.37,1159.53,6798554,0.0194,0.0386,0.0423,63.8073,0.012,0.0098,3.0098,0.0128,0.0626,11876806.85,0.5724,-0.0099,0.0272,0.0301,1
2023-06-20,1157.6,1165.07,1151.89,1161.94,6921096,0.0194,0.0391,0.044,64.6383,0.0122,0.0103,3.136,0.0119,0.0637,11918259.95,0.5807,0.0021,0.0144,0.0314,1
2023-06-21,1161.89,1167.73,1157.8,1165.21,6961603,0.0201,0.0403,0.0464,65.7861,0.0124,0.0107,2.6481,0.0117,0.0627,11860727.4,0.5869,0.0028,0.0049,0.0265,0
2023-06-22,1161.44,1169.3,1150.53,1152.12,7619166,0.0078,0.0274,0.0343,57.7104,0.0117,0.011,1.4342,0.0121,0.0587,11667292.55,0.653,-0.0112,-0.0067,0.0143,0
2023-06-23,1149.12,1151.17,1141.44,1142.69,6628570,-0.0004,0.0183,0.0256,52.6922,0.0103,0.0109,1.3212,0.0121,0.0591,11367408.05,0.5831,-0.0082,-0.0243,0.0132,0
2023-06-26,1139.17,1142.99,1130.85,1133.97,12641159,-0.0073,0.0101,0.0176,48.493,0.0085,0.0105,0.4589,0.0122,0.0599,11498950.8,1.0993,-0.0076,-0.022,0.0046,1
2023-06-27,1134.42,1140.31,1129.92,1134.38,9689466,-0.0062,0.01,0.0178,48.7,0.0069,0.0098,-0.9673,0.0121,0.06,11416298.9,0.8487,0.0004,-0.0237,-0.0097,1
2023-06-28,1141.9,1153.19,1135.01,1149.39,11354006,0.0062,0.0225,0.0309,55.7168,0.0066,0.009,-0.8762,0.0123,0.0575,10628602.85,1.0683,0.0132,-0.0136,-0.0088,1
2023-06-30,1157.07,1161.73,1151.19,1158.82,11151555,0.0131,0.0296,0.039,59.4678,0.007,0.0086,-0.0905,0.0121,0.0551,10456546.0,1.0665,0.0082,0.0058,-0.0009,1
2023-07-03,1162.37,1191.43,1161.14,1188.56,12154387,0.0352,0.0537,0.0649,68.5232,0.009,0.0085,1.4857,0.0131,0.0582,10274233.15,1.183,0.0257,0.0401,0.0149,0
2023-07-04,1192.79,1192.79,1169.27,1176.32,8061643,0.0222,0.0411,0.0534,62.3492,0.0099,0.0088,1.448,0.0136,0.0596,10131881.2,0.7957,-0.0103,0.0373,0.0145,0
2023-07-05,1185.52,1185.52,1170.43,1174.39,10248062,0.0185,0.0378,0.0511,61.4097,0.0103,0.0092,1.0715,0.0135,0.0591,10269618.85,0.9979,-0.0016,0.0353,0.0107,1
2023-07-06,1170.55,1201.63,1170.55,1199.04,19117987,0.036,0.0571,0.0724,68.035,0.012,0.0096,2.9033,0.0144,0.0654,10709890.95,1.7851,0.021,0.0432,0.029,0
2023-07-07,1197.33,1210.94,1194.15,1196.7,13375267,0.0306,0.0528,0.0696,66.8615,0.0131,0.0103,3.8694,0.0146,0.07,10775098.85,1.2413,-0.002,0.0327,0.0387,1
2023-07-10,1221.82,1252.31,1215.51,1242.79,33240016,0.0632,0.0893,0.1096,75.7383,0.0163,0.0112,8.76,0.0161,0.0863,12143248.75,2.7373,0.0385,0.0456,0.0876,1
2023-07-11,1250.91,1258.68,1243.95,1256.27,20069348,0.0671,0.0968,0.1202,77.626,0.0197,0.0128,10.7851,0.0161,0.1029,12827117.7,1.5646,0.0108,0.068,0.1079,1
2023-07-12,1256.99,1273.22,1254.88,1257.65,18733835,0.0614,0.0938,0.1201,77.8163,0.0223,0.0147,10.8667,0.0166,0.1176,13201408.65,1.4191,0.0011,0.0709,0.1087,0
2023-07-13,1264.99,1271.85,1243.79,1246.41,14682934,0.0467,0.0805,0.1089,72.4141,0.0236,0.0166,8.441,0.0173,0.1278,13271686.35,1.1063,-0.0089,0.0395,0.0844,0
2023-07-14,1249.59,1254.54,1238.27,1245.36,15124144,0.0413,0.0762,0.1068,71.9118,0.0241,0.0181,7.4679,0.0176,0.1347,13437218.85,1.1255,-0.0008,0.0407,0.0747,1
2023-07-17,1248.23,1279.15,1239.59,1270.81,22220040,0.0563,0.094,0.1279,76.2174,0.0254,0.0193,6.9201,0.0188,0.1443,13339641.9,1.6657,0.0204,0.0225,0.0692,1
2023-07-18,1280.03,1289.33,1269.13,1281.6,25867313,0.0587,0.0988,0.136,77.773,0.0269,0.0206,8.9499,0.0192,0.1544,14293079.85,1.8098,0.0085,0.0202,0.0895,1
2023-07-19,1285.94,1297.75,1270.94,1291.32,39122156,0.06,0.1025,0.1429,79.0993,0.0283,0.0221,9.9567,0.0195,0.1642,15903132.85,2.46,0.0076,0.0268,0.0996,0
2023-07-20,1270.14,1295.23,1270.14,1289.76,38717624,0.0528,0.0968,0.1399,78.2919,0.0292,0.0235,7.5661,0.0202,0.1724,17490933.9,2.2136,-0.0012,0.0348,0.0757,0
2023-07-21,1284.42,1287.32,1242.38,1249.83,30249238,0.0183,0.0603,0.1035,61.0994,0.028,0.025,4.4397,0.0217,0.1746,18622437.5,1.6243,-0.031,0.0036,0.0444,0
2023-07-24,1221.4,1238.12,1215.64,1224.55,23727866,-0.0021,0.0372,0.0803,53.1428,0.0248,0.0254,-1.4677,0.0228,0.1696,19477402.3,1.2182,-0.0202,-0.0364,-0.0147,0
2023-07-25,1227.8,1233.32,1220.91,1223.77,12026020,-0.0025,0.0351,0.0788,52.9138,0.0216,0.0246,-2.587,0.0226,0.1568,19446645.35,0.6184,-0.0006,-0.0451,-0.0259,1
2023-07-26,1223.37,1253.9,1223.37,1243.66,12911012,0.0124,0.0498,0.0952,57.8954,0.0198,0.0233,-1.1124,0.0222,0.1394,19607722.65,0.6585,0.0163,-0.0369,-0.0111,0
2023-07-27,1247.52,1249.29,1226.01,1232.09,17226898,0.0027,0.0384,0.0841,54.2968,0.0178,0.0224,-1.1489,0.0228,0.1271,19901367.25,0.8656,-0.0093,-0.0447,-0.0115,1
2023-07-28,1236.69,1251.85,1231.03,1244.47,20827852,0.0115,0.0468,0.094,57.3515,0.0166,0.0211,-0.0715,0.0206,0.113,20385182.1,1.0217,0.01,-0.0043,-0.0007,1
2023-07-31,1244.47,1257.29,1239.59,1255.0,8551174,0.0181,0.0534,0.1021,59.8119,0.0161,0.0199,-1.2441,0.0205,0.1067,20205021.45,0.4232,0.0085,0.0249,-0.0124,0
2023-08-01,1257.83,1259.8,1233.37,1237.26,9536632,0.0034,0.0369,0.0856,54.1447,0.0147,0.0191,-3.4597,0.0213,0.0968,20278770.9,0.4703,-0.0141,0.011,-0.0346,0
2023-08-02,1235.29,1236.67,1212.84,1224.04,12748214,-0.0066,0.0248,0.0732,50.3184,0.0125,0.018,-5.2102,0.0213,0.084,20403778.5,0.6248,-0.0107,-0.0158,-0.0521,0
2023-08-03,1218.6,1231.2,1210.11,1218.89,10168350,-0.0098,0.0197,0.068,48.8696,0.0103,0.0165,-5.4948,0.0217,0.0792,19956296.65,0.5095,-0.0042,-0.0107,-0.0549,1
2023-08-04,1230.17,1238.63,1216.78,1235.46,22885610,0.0033,0.0322,0.0816,53.508,0.0094,0.0149,-1.1498,0.0204,0.069,20431813.8,1.1201,0.0136,-0.0072,-0.0115,1
2023-08-07,1241.1,1244.74,1233.22,1242.5,5982870,0.0082,0.0365,0.0868,55.3609,0.009,0.0136,1.4658,0.0197,0.0686,19068956.5,0.3137,0.0057,-0.01,0.0147,0
2023-08-08,1244.54,1247.72,1230.54,1235.02,9844072,0.0019,0.029,0.0794,52.9464,0.0082,0.0126,0.9193,0.0193,0.0694,18557692.7,0.5305,-0.006,-0.0018,0.0092,1
2023-08-09,1233.15,1245.03,1221.45,1243.16,11486586,0.0077,0.0344,0.0856,55.2345,0.008,0.0116,-0.0402,0.0191,0.0686,18195330.25,0.6313,0.0066,0.0156,-0.0004,1
2023-08-10,1243.04,1255.37,1234.92,1248.7,15470598,0.011,0.0374,0.0895,56.775,0.0081,0.0109,1.3481,0.0175,0.0683,18234713.45,0.8484,0.0045,0.0245,0.0135,1
2023-08-11,1246.73,1259.73,1236.84,1253.97,22179330,0.0138,0.0401,0.093,58.247,0.0083,0.0103,0.7634,0.0168,0.0682,18587472.75,1.1932,0.0042,0.015,0.0076,1
2023-08-14,1249.96,1271.27,1243.07,1268.79,9575812,0.0233,0.0502,0.1048,62.1505,0.0093,0.01,1.0988,0.0174,0.0671,17955261.35,0.5333,0.0118,0.0212,0.011,0
2023-08-16,1255.87,1271.52,1255.87,1267.75,10203112,0.0202,0.0473,0.1027,61.7144,0.01,0.01,2.4643,0.0166,0.064,17172051.3,0.5942,-0.0008,0.0265,0.0246,0
2023-08-17,1263.79,1269.21,1246.93,1249.47,13673744,0.005,0.0309,0.0859,54.4795,0.0094,0.01,2.0775,0.0168,0.0556,15899630.7,0.86,-0.0144,0.0051,0.0208,1
2023-08-18,1246.14,1268.96,1234.97,1258.72,18639978,0.0112,0.037,0.0929,57.2129,0.0093,0.0098,3.2677,0.0174,0.0452,14895748.4,1.2514,0.0074,0.008,0.0327,0
2023-08-21,1254.84,1262.5,1242.84,1244.99,9221746,0.0002,0.0246,0.0801,52.2021,0.0083,0.0096,0.7714,0.0177,0.0454,13844373.8,0.6661,-0.0109,-0.0072,0.0077,0
2023-08-22,1243.45,1253.85,1234.61,1244.69,7713044,-0.0,0.0234,0.079,52.0948,0.0074,0.0092,0.1763,0.0173,0.0433,13043632.7,0.5913,-0.0002,-0.019,0.0018,1
2023-08-23,1247.06,1256.28,1243.48,1246.07,9517952,0.001,0.0236,0.0793,52.5779,0.0066,0.0086,0.8947,0.0166,0.0406,12918229.3,0.7368,0.0011,-0.0171,0.0089,0
2023-08-24,1254.82,1254.82,1220.78,1225.13,14140020,-0.0144,0.0061,0.0606,45.1387,0.0047,0.008,-1.4503,0.0177,0.0437,12979679.7,1.0894,-0.0168,-0.0195,-0.0145,0
2023-08-25,1213.37,1237.58,1206.75,1219.47,22222400,-0.0171,0.0014,0.0551,43.3532,0.0027,0.0069,-2.3408,0.0183,0.0467,13229454.8,1.6798,-0.0046,-0.0312,-0.0234,0
2023-08-28,1221.27,1227.2,1201.07,1207.32,12580826,-0.0244,-0.0082,0.0441,39.7209,0.0003,0.0057,-3.7202,0.0193,0.0541,12817103.5,0.9816,-0.01,-0.0303,-0.0372,0
2023-08-29,1211.42,1212.11,1189.73,1195.76,16876644,-0.0307,-0.0171,0.0337,36.5806,-0.0024,0.0041,-5.7559,0.0198,0.0632,13233377.0,1.2753,-0.0096,-0.0393,-0.0576,0
2023-08-30,1201.51,1206.95,1193.11,1194.62,12168946,-0.0287,-0.0173,0.0324,36.276,-0.0046,0.0024,-5.7685,0.0193,0.0712,13364992.7,0.9105,-0.001,-0.0413,-0.0577,0
2023-08-31,1197.06,1198.05,1185.65,1189.16,21638600,-0.03,-0.021,0.0274,34.7822,-0.0066,0.0006,-4.8268,0.0189,0.0795,13809512.0,1.5669,-0.0046,-0.0294,-0.0483,1
2023-09-01,1188.94,1198.37,1186.52,1191.95,18112842,-0.0252,-0.0179,0.0295,36.2273,-0.0079,-0.0011,-5.3046,0.0182,0.0848,14206736.6,1.2749,0.0023,-0.0226,-0.053,0
2023-09-04,1191.95,1197.39,1188.32,1190.99,9347626,-0.0236,-0.018,0.0284,35.9323,-0.0089,-0.0027,-4.3374,0.017,0.0905,13529837.4,0.6909,-0.0008,-0.0135,-0.0434,1
2023-09-05,1195.58,1202.47,1191.85,1197.36,8675876,-0.0166,-0.0123,0.0336,39.4556,-0.0091,-0.004,-3.8026,0.0167,0.0929,13664487.7,0.6349,0.0053,0.0013,-0.038,1
2023-09-06,1196.13,1203.56,1194.22,1199.88,8200370,-0.0132,-0.0098,0.0354,40.8417,-0.009,-0.005,-3.7069,0.0159,0.095,13582302.6,0.6038,0.0021,0.0044,-0.0371,1
2023-09-07,1196.42,1204.6,1191.14,1201.51,13652572,-0.0107,-0.0081,0.0364,41.7703,-0.0088,-0.0057,-1.928,0.0147,0.0957,13690601.9,0.9972,0.0014,0.0104,-0.0193,1
2023-09-08,1205.46,1213.37,1197.04,1209.51,23109288,-0.0037,-0.0014,0.0428,46.2312,-0.0079,-0.0061,-0.8167,0.0144,0.0938,14072536.4,1.6422,0.0067,0.0147,-0.0082,1
2023-09-11,1211.39,1223.67,1211.39,1222.56,13271074,0.0063,0.009,0.0535,52.6092,-0.0062,-0.0061,1.2623,0.0139,0.0897,13627123.6,0.9739,0.0108,0.0265,0.0126,0
2023-09-12,1226.71,1226.71,1203.46,1204.89,16255666,-0.0074,-0.0054,0.0379,44.8514,-0.0061,-0.0062,0.7635,0.0147,0.0837,13961116.3,1.1644,-0.0145,0.0063,0.0076,1
2023-09-13,1205.46,1216.65,1198.67,1210.92,12803338,-0.0022,-0.0004,0.0427,47.6864,-0.0055,-0.006,1.3645,0.0137,0.0739,14091127.6,0.9086,0.005,0.0092,0.0136,1
2023-09-14,1215.34,1218.21,1207.93,1212.03,9209636,-0.0012,0.0005,0.0432,48.2142,-0.0049,-0.0058,1.9232,0.0125,0.0689,13867922.2,0.6641,0.0009,0.0088,0.0192,1
2023-09-15,1219.3,1219.3,1210.16,1214.28,25468592,0.0006,0.0022,0.0446,49.33,-0.0042,-0.0055,1.8734,0.0115,0.0592,14209352.9,1.7924,0.0019,0.0039,0.0187,0
2023-09-18,1205.49,1210.9,1201.54,1203.71,7516300,-0.0073,-0.0062,0.0352,44.4811,-0.0044,-0.0053,1.068,0.011,0.0537,14124080.6,0.5322,-0.0087,-0.0154,0.0107,0
2023-09-20,1197.09,1199.34,1163.47,1176.88,57081884,-0.0267,-0.0273,0.012,35.0604,-0.0063,-0.0056,-1.7104,0.0128,0.0523,16592522.6,3.4402,-0.0223,-0.0232,-0.0171,0
2023-09-21,1173.33,1180.81,1165.94,1168.31,12226182,-0.0307,-0.0331,0.0046,32.6796,-0.0084,-0.0062,-2.6311,0.0131,0.0494,16727934.1,0.7309,-0.0073,-0.0352,-0.0263,0
2023-09-22,1173.84,1177.03,1161.0,1163.44,19176786,-0.0315,-0.0357,0.0004,31.3757,-0.0102,-0.007,-3.1685,0.0134,0.0541,16979772.4,1.1294,-0.0042,-0.0401,-0.0317,0
2023-09-25,1161.2,1166.29,1153.64,1156.28,14254884,-0.0341,-0.0401,-0.0057,29.5114,-0.0121,-0.008,-4.401,0.0137,0.0608,16581396.6,0.8597,-0.0062,-0.0478,-0.044,1
2023-09-26,1155.34,1161.1,1153.89,1157.29,10087782,-0.0301,-0.0377,-0.0048,30.142,-0.0132,-0.0091,-5.3388,0.0134,0.0667,16456744.4,0.613,0.0009,-0.0386,-0.0534,1
2023-09-27,1157.79,1171.77,1155.32,1170.34,11722778,-0.0174,-0.0259,0.0063,37.8751,-0.013,-0.0098,-2.8675,0.0137,0.0681,16199051.1,0.7237,0.0113,-0.0056,-0.0287,0
2023-09-28,1177.3,1177.3,1148.65,1153.14,14518346,-0.0289,-0.0387,-0.0084,32.7321,-0.0141,-0.0108,-4.7716,0.0149,0.0753,16316521.1,0.8898,-0.0147,-0.013,-0.0477,1
2023-09-29,1156.95,1170.44,1153.14,1158.53,12342014,-0.0221,-0.0329,-0.0037,35.6796,-0.0143,-0.0114,-4.4141,0.0149,0.0787,15851691.8,0.7786,0.0047,-0.0042,-0.0441,0
2023-10-03,1151.09,1153.89,1144.2,1145.26,8859056,-0.0302,-0.0423,-0.015,31.966,-0.0154,-0.0123,-5.684,0.015,0.0863,15389002.5,0.5757,-0.0115,-0.0095,-0.0568,0
2023-10-04,1140.74,1145.68,1133.88,1143.29,10286386,-0.0289,-0.0423,-0.0165,31.4427,-0.0161,-0.0131,-5.0195,0.0143,0.0925,15435940.5,0.6664,-0.0017,-0.0121,-0.0502,0
2023-10-05,1145.81,1150.82,1140.74,1143.26,10953682,-0.0263,-0.0407,-0.0164,31.4343,-0.0164,-0.0138,-2.8567,0.0139,0.0968,15549830.8,0.7044,-0.0,-0.0231,-0.0286,1
2023-10-06,1144.72,1148.55,1142.25,1145.19,5431026,-0.0223,-0.0376,-0.0146,32.6858,-0.0164,-0.0143,-1.9789,0.0136,0.0991,15411363.6,0.3524,0.0017,-0.0069,-0.0198,0
2023-10-09,1140.3,1142.2,1133.83,1135.43,7576878,-0.0278,-0.0441,-0.0227,29.7304,-0.017,-0.0149,-2.4075,0.0138,0.1033,15107578.9,0.5015,-0.0085,-0.0199,-0.0241,1
2023-10-10,1139.53,1145.14,1138.15,1140.45,10236032,-0.0213,-0.0384,-0.0182,33.0819,-0.0167,-0.0152,-1.369,0.0136,0.102,14463916.1,0.7077,0.0044,-0.0042,-0.0137,1
2023-10-11,1143.44,1160.85,1142.72,1158.55,9814118,-0.0053,-0.0222,-0.0026,43.5384,-0.0149,-0.015,0.1089,0.0122,0.0917,14291068.3,0.6867,0.0159,0.0133,0.0011,1
2023-10-12,1157.96,1165.62,1155.14,1160.7,12554450,-0.0031,-0.0196,-0.0008,44.6449,-0.0133,-0.0146,-0.8237,0.0119,0.0866,14106007.5,0.89,0.0019,0.0153,-0.0082,0
2023-10-13,1156.06,1164.7,1150.7,1160.65,10150316,-0.0028,-0.0189,-0.0008,44.623,-0.012,-0.0141,0.6513,0.0117,0.0785,13973356.4,0.7264,-0.0,0.0135,0.0065,0
