Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target
2017-05-19,361.46,363.87,358.16,361.86,2854136,0.0177,0.0558,0.1742,71.356,0.0163,0.018,1.8951,0.0109,0.0396,6281420.8,0.4544,0.0027,0.0062,0.019,1
2017-05-22,362.76,366.21,362.29,365.28,2860052,0.0247,0.0631,0.1831,75.2116,0.0164,0.0175,2.6846,0.0107,0.0314,5561521.8,0.5143,0.0095,0.0146,0.0268,0
2017-05-23,366.21,367.03,362.73,363.68,3080172,0.0182,0.056,0.1759,70.4349,0.0161,0.0173,2.1717,0.0109,0.0321,4705182.8,0.6546,-0.0044,0.0061,0.0217,0
2017-05-24,363.67,365.16,362.04,363.14,3467388,0.0151,0.0522,0.1721,68.8457,0.0155,0.017,0.9648,0.0106,0.0324,4425663.2,0.7835,-0.0015,0.0062,0.0096,1
2017-05-25,363.22,377.66,363.22,374.82,20090804,0.043,0.0824,0.2073,79.5784,0.0169,0.0165,4.5756,0.0123,0.0478,5040410.8,3.9859,0.0322,0.0386,0.0458,1
2017-05-26,372.39,378.26,371.1,376.87,5443156,0.0439,0.0845,0.2113,80.8269,0.0185,0.0169,4.7909,0.013,0.0612,4503547.6,1.2086,0.0055,0.0415,0.0479,1
2017-05-29,375.43,381.97,374.94,378.24,5916340,0.0429,0.0847,0.2131,81.6349,0.0198,0.0174,5.055,0.0138,0.0727,4527478.2,1.3068,0.0036,0.0355,0.0505,0
2017-05-30,377.8,378.61,374.59,377.58,4434184,0.0371,0.0793,0.2085,79.8882,0.0206,0.0181,4.451,0.0137,0.0802,4548835.4,0.9748,-0.0017,0.0382,0.0445,1
2017-05-31,376.64,380.81,376.21,379.24,5318912,0.0375,0.0805,0.2112,80.9899,0.0212,0.0186,5.0788,0.0137,0.0872,4689382.8,1.1342,0.0044,0.0443,0.0508,0
2017-06-01,379.88,380.08,375.61,377.47,3359540,0.0295,0.0723,0.2031,76.1968,0.0212,0.0192,4.5913,0.0137,0.0903,4600808.4,0.7302,-0.0047,0.0071,0.0459,1
2017-06-02,378.73,381.53,376.92,378.78,3213544,0.0298,0.0728,0.2048,77.269,0.0211,0.0196,4.6758,0.0138,0.0916,4623590.8,0.695,0.0035,0.0051,0.0468,1
2017-06-05,378.66,379.87,376.64,379.09,2899900,0.0276,0.0706,0.2033,77.527,0.0209,0.0198,3.7807,0.0138,0.092,4581223.2,0.633,0.0008,0.0022,0.0378,1
2017-06-06,378.96,381.0,377.8,379.87,5002632,0.0268,0.0697,0.2033,78.1975,0.0207,0.0199,4.4517,0.0138,0.0913,4664063.0,1.0726,0.0021,0.0061,0.0445,1
2017-06-07,380.21,381.25,377.88,380.3,2554276,0.0253,0.068,0.2022,78.577,0.0203,0.02,4.7255,0.0138,0.092,4674664.6,0.5464,0.0011,0.0028,0.0473,1
2017-06-08,381.02,384.61,380.5,381.22,4248768,0.025,0.0676,0.2027,79.403,0.02,0.02,1.7075,0.0135,0.0909,4693315.8,0.9053,0.0024,0.0099,0.0171,1
2017-06-09,380.14,387.07,380.14,386.33,5305272,0.035,0.0785,0.2161,83.263,0.0203,0.0198,2.5101,0.0138,0.0918,4651199.2,1.1406,0.0134,0.0199,0.0251,1
2017-06-12,385.68,388.46,384.75,386.78,3971412,0.0326,0.0763,0.2149,83.5553,0.0206,0.02,2.2578,0.0137,0.0923,4709530.8,0.8433,0.0012,0.0203,0.0226,1
2017-06-13,385.16,392.15,384.98,388.62,5051620,0.0338,0.078,0.218,84.7295,0.0209,0.0201,2.9239,0.0144,0.093,4782593.0,1.0563,0.0048,0.023,0.0292,0
2017-06-14,388.23,389.38,386.37,387.35,3858360,0.0275,0.0714,0.2115,80.4591,0.0208,0.0203,2.1385,0.0123,0.0908,4801887.4,0.8035,-0.0033,0.0185,0.0214,0
2017-06-15,386.61,388.37,383.27,385.76,3526692,0.021,0.0642,0.204,75.3394,0.0202,0.0203,2.1962,0.012,0.0853,4822858.0,0.7312,-0.0041,0.0119,0.022,1
2017-06-16,385.91,388.16,384.31,386.9,3755104,0.0217,0.0645,0.2051,76.4943,0.0196,0.0201,2.1437,0.0114,0.0784,4867906.4,0.7714,0.003,0.0015,0.0214,1
2017-06-19,387.3,393.1,386.7,392.38,3825532,0.0326,0.0762,0.2195,81.0809,0.0198,0.0198,3.5058,0.0116,0.0759,4916180.4,0.7782,0.0142,0.0145,0.0351,0
2017-06-20,391.71,392.63,389.35,390.91,3660264,0.0259,0.0692,0.2123,76.7543,0.0197,0.0199,2.9063,0.0114,0.0688,4945185.0,0.7402,-0.0037,0.0059,0.0291,1
2017-06-21,389.99,394.31,389.29,393.72,3410932,0.03,0.0736,0.2183,79.0551,0.0198,0.0197,3.5288,0.0115,0.058,4942362.2,0.6901,0.0072,0.0164,0.0353,0
2017-06-22,392.85,397.73,391.98,393.56,6675460,0.0267,0.0701,0.2152,78.5782,0.0197,0.0197,3.237,0.0117,0.0591,4271595.0,1.5628,-0.0004,0.0202,0.0324,0
2017-06-23,394.49,394.66,388.28,389.07,5217468,0.0135,0.0555,0.1989,66.4615,0.0187,0.0197,0.7092,0.0124,0.0581,4260310.6,1.2247,-0.0114,0.0056,0.0071,0
2017-06-27,391.47,392.86,383.88,386.53,6000432,0.0063,0.0466,0.1889,60.7542,0.0172,0.0193,-0.0646,0.0135,0.0565,4264515.2,1.4071,-0.0065,-0.0149,-0.0006,0
2017-06-28,385.91,388.23,384.24,386.25,4449036,0.005,0.044,0.1858,60.1411,0.0156,0.0186,-0.6099,0.0137,0.0535,4265257.8,1.0431,-0.0007,-0.0119,-0.0061,1
2017-06-29,388.94,392.42,385.23,388.02,9187708,0.0087,0.0468,0.189,62.7034,0.0145,0.0177,0.173,0.0141,0.0513,4458697.6,2.0606,0.0046,-0.0145,0.0017,0
2017-06-30,385.86,387.31,383.34,385.45,4330432,0.0018,0.0382,0.179,56.9762,0.013,0.0168,-0.0804,0.0138,0.0474,4507242.2,0.9608,-0.0066,-0.0206,-0.0008,1
2017-07-03,385.58,389.06,384.33,386.98,3504332,0.0052,0.0406,0.1815,59.3562,0.012,0.0158,0.0207,0.0139,0.0435,4521781.6,0.775,0.004,-0.0054,0.0002,0
2017-07-04,387.37,388.87,385.44,385.76,3766080,0.0019,0.0358,0.1757,56.6644,0.0108,0.0149,-1.6871,0.0133,0.0395,4565090.6,0.825,-0.0032,-0.002,-0.0169,0
2017-07-05,385.7,387.19,383.81,384.68,4014200,-0.0008,0.0316,0.1704,54.3161,0.0096,0.0138,-1.5937,0.0134,0.0361,4515669.0,0.8889,-0.0028,-0.0041,-0.0159,1
2017-07-06,385.57,388.01,385.29,386.88,4571676,0.0044,0.036,0.175,58.1233,0.0088,0.0128,-1.7373,0.013,0.0316,4616539.0,0.9903,0.0057,-0.0029,-0.0174,1
2017-07-07,387.51,389.55,386.84,388.99,5517396,0.0089,0.0399,0.1793,61.4422,0.0086,0.0119,-1.1612,0.0127,0.0274,4679970.4,1.1789,0.0055,0.0092,-0.0116,1
2017-07-10,389.18,407.84,387.55,391.12,1309252,0.0131,0.0437,0.1835,64.5008,0.0088,0.0112,0.5269,0.0152,0.0278,4480169.4,0.2922,0.0055,0.0107,0.0053,1
2017-07-11,391.4,394.49,388.97,392.07,4410280,0.014,0.0444,0.1842,65.8037,0.009,0.0107,1.4333,0.0156,0.0287,4502112.8,0.9796,0.0024,0.0164,0.0143,1
2017-07-12,391.97,393.14,386.97,392.27,5738892,0.0131,0.0431,0.1826,66.0859,0.0091,0.0104,1.5586,0.0158,0.03,4536476.4,1.2651,0.0005,0.0197,0.0156,1
2017-07-13,393.84,395.08,391.89,392.8,4481004,0.0131,0.0427,0.1821,66.8663,0.0092,0.0102,1.2319,0.0153,0.0311,4567608.6,0.981,0.0014,0.0153,0.0123,0
2017-07-14,392.88,393.39,390.11,391.96,2443252,0.0099,0.0388,0.1774,64.3394,0.009,0.01,1.6889,0.0147,0.0308,4513436.6,0.5413,-0.0021,0.0076,0.0169,1
2017-07-17,392.57,393.76,391.27,392.52,2399340,0.0102,0.0386,0.177,65.2814,0.0089,0.0097,1.4316,0.0135,0.031,4445648.4,0.5397,0.0014,0.0036,0.0143,1
2017-07-18,391.9,393.81,391.36,392.8,2322188,0.0099,0.0378,0.1758,65.7683,0.0087,0.0095,1.825,0.0132,0.0312,4370481.2,0.5313,0.0007,0.0019,0.0182,1
2017-07-19,393.14,395.75,392.41,394.84,3987244,0.0137,0.0414,0.1798,69.1615,0.0089,0.0094,2.6412,0.0125,0.0332,4386830.2,0.9089,0.0052,0.0066,0.0264,1
2017-07-20,395.22,400.14,393.88,399.18,3698476,0.0224,0.0507,0.1904,74.8689,0.0097,0.0094,3.1793,0.0126,0.0381,4401207.4,0.8403,0.011,0.0162,0.0318,0
2017-07-21,399.93,400.2,396.64,397.35,3873508,0.016,0.044,0.1828,69.0646,0.01,0.0095,2.1492,0.0125,0.041,4261109.8,0.909,-0.0046,0.0138,0.0215,1
2017-07-24,398.97,405.97,395.47,404.83,19678176,0.0317,0.061,0.2026,76.9355,0.0114,0.0097,3.5053,0.0135,0.0513,4984145.2,3.9482,0.0188,0.0314,0.0351,1
2017-07-25,410.41,410.41,404.35,405.89,11160468,0.031,0.0611,0.2033,77.7976,0.0126,0.0103,3.5249,0.0139,0.0595,5242147.0,2.129,0.0026,0.0333,0.0352,1
2017-07-26,406.44,409.47,404.22,407.74,3895344,0.0322,0.0632,0.2063,79.255,0.0138,0.011,3.9437,0.0142,0.0669,5214462.4,0.747,0.0046,0.0327,0.0394,1
2017-07-27,409.71,419.69,408.67,417.56,17961712,0.0513,0.085,0.2325,84.9153,0.0161,0.0118,6.3035,0.0154,0.0826,5653162.6,3.1773,0.0241,0.046,0.063,0
2017-07-28,413.44,416.82,410.9,414.96,9255396,0.0404,0.075,0.222,78.7859,0.0176,0.013,5.8679,0.0132,0.0912,5899410.8,1.5689,-0.0062,0.0443,0.0587,1
2017-07-31,414.74,417.87,412.17,416.33,7369140,0.0395,0.0752,0.2233,79.6206,0.0187,0.0141,6.0659,0.0132,0.0982,6092651.2,1.2095,0.0033,0.0284,0.0607,1
2017-08-01,415.74,422.11,413.49,419.32,8516860,0.0423,0.0794,0.2293,81.3458,0.0199,0.0152,6.7515,0.0135,0.1042,6330190.2,1.3454,0.0072,0.0331,0.0675,0
2017-08-02,421.61,421.61,415.79,418.02,7397916,0.0352,0.0729,0.2227,78.2444,0.0205,0.0163,5.8707,0.014,0.1065,6499376.0,1.1383,-0.0031,0.0252,0.0587,0
2017-08-03,417.17,418.11,414.0,415.3,4256784,0.0257,0.0631,0.2122,72.0543,0.0202,0.0172,4.0383,0.0142,0.1065,6483631.4,0.6565,-0.0065,-0.0054,0.0404,1
2017-08-04,414.61,419.21,412.08,417.7,3545068,0.0285,0.0664,0.2165,74.0082,0.0201,0.0177,5.1214,0.0149,0.1064,6385015.0,0.5552,0.0058,0.0066,0.0512,0
2017-08-07,416.71,419.14,416.47,417.3,1918660,0.0248,0.0626,0.2128,73.091,0.0198,0.0181,3.0803,0.015,0.1063,6415485.4,0.2991,-0.001,0.0023,0.0308,0
2017-08-08,418.13,419.33,412.06,414.82,4035372,0.0169,0.054,0.2031,67.5047,0.0189,0.0183,2.2001,0.0158,0.1046,6396740.0,0.6308,-0.0059,-0.0107,0.022,0
2017-08-09,413.21,414.62,410.26,411.68,3270056,0.0083,0.0441,0.1917,61.1338,0.0175,0.0183,0.9663,0.0156,0.101,6273298.2,0.5213,-0.0076,-0.0152,0.0097,0
2017-08-10,410.64,412.04,408.97,410.75,7788444,0.0055,0.0401,0.1868,59.3473,0.0159,0.0178,-1.6309,0.0155,0.096,6438670.2,1.2096,-0.0023,-0.011,-0.0163,0
2017-08-11,407.14,410.17,403.91,408.09,6359836,-0.0009,0.032,0.177,54.4464,0.014,0.0172,-1.6556,0.015,0.0892,6634499.4,0.9586,-0.0065,-0.023,-0.0166,1
2017-08-14,409.01,414.13,407.84,409.99,3577084,0.0034,0.0353,0.1803,57.1673,0.0126,0.0162,-1.5228,0.015,0.0805,6693386.6,0.5344,0.0047,-0.0175,-0.0152,1
2017-08-16,411.19,417.59,407.97,415.6,4426832,0.0154,0.0474,0.1941,64.0038,0.0123,0.0152,-0.8872,0.0155,0.0704,6798618.8,0.6511,0.0137,0.0019,-0.0089,0
2017-08-17,414.43,415.53,409.18,411.9,5454868,0.0058,0.0366,0.1813,57.4868,0.0115,0.0146,-1.464,0.0147,0.0608,6872000.0,0.7938,-0.0089,0.0005,-0.0146,0
2017-08-18,410.64,410.87,406.67,408.81,3707464,-0.0016,0.0276,0.1705,52.664,0.0101,0.0138,-1.5627,0.0146,0.0546,6872449.4,0.5395,-0.0075,-0.0047,-0.0156,0
2017-08-21,409.24,410.41,405.55,406.72,4009724,-0.0061,0.0215,0.1626,49.6311,0.0085,0.0128,-2.6287,0.0145,0.045,6879260.2,0.5829,-0.0051,-0.0034,-0.0263,1
2017-08-22,408.61,409.24,405.23,407.61,6609556,-0.0035,0.0228,0.1632,50.9271,0.0072,0.0116,-2.3221,0.0137,0.0428,6225829.2,1.0616,0.0022,-0.0058,-0.0232,1
2017-08-23,408.31,414.83,408.31,413.55,3360524,0.0099,0.0361,0.1781,58.5862,0.0072,0.0106,-0.3062,0.0137,0.0392,5835832.0,0.5758,0.0146,-0.0049,-0.0031,0
2017-08-24,414.12,414.13,410.44,411.22,7878276,0.0038,0.0291,0.1694,54.9625,0.0068,0.0099,-0.1117,0.0137,0.0377,6034978.6,1.3054,-0.0056,-0.0017,-0.0011,0
2017-08-28,411.2,413.24,410.26,411.17,1507784,0.0034,0.0278,0.1673,54.884,0.0064,0.0092,0.1023,0.013,0.0367,5212282.2,0.2893,-0.0001,0.0058,0.001,0
2017-08-29,410.41,410.41,405.51,407.41,4918596,-0.0053,0.0176,0.1548,49.197,0.0053,0.0085,-0.1666,0.0136,0.0387,4995442.2,0.9846,-0.0091,0.0017,-0.0017,1
2017-08-30,408.76,412.97,408.32,412.64,2694320,0.0068,0.0295,0.1677,56.0229,0.0052,0.0077,0.6464,0.0132,0.0373,4761701.2,0.5658,0.0128,0.0123,0.0065,1
2017-08-31,413.44,415.27,409.8,414.48,7303436,0.0102,0.0327,0.1709,58.1532,0.0056,0.0073,-0.2695,0.0133,0.0341,4701030.0,1.5536,0.0045,0.0022,-0.0027,0
2017-09-01,415.54,415.65,410.9,412.41,2295172,0.0047,0.0264,0.1631,54.9295,0.0054,0.0069,0.1238,0.0136,0.0316,4445892.8,0.5162,-0.005,0.0029,0.0012,0
2017-09-04,411.81,411.81,407.4,408.52,3642524,-0.0044,0.0161,0.1504,49.3888,0.0045,0.0065,-0.0709,0.0134,0.0318,4415179.8,0.825,-0.0094,-0.0064,-0.0007,1
2017-09-05,409.94,411.78,408.54,409.56,3682436,-0.0017,0.0179,0.1516,50.8172,0.0038,0.0059,0.6983,0.0129,0.0287,4422048.2,0.8327,0.0025,0.0053,0.007,1
2017-09-06,406.85,411.29,405.51,410.62,5751632,0.0008,0.0197,0.1528,52.295,0.0035,0.0055,0.7385,0.0122,0.025,4613696.8,1.2466,0.0026,-0.0049,0.0074,1
2017-09-07,410.66,414.55,410.66,412.17,6946420,0.0042,0.0226,0.1553,54.4502,0.0035,0.005,-0.3337,0.0117,0.0235,4759249.2,1.4596,0.0038,-0.0056,-0.0033,1
2017-09-08,413.77,417.64,413.21,417.09,8311664,0.0146,0.0334,0.1672,60.5438,0.0044,0.0049,1.4275,0.0116,0.0269,5011329.6,1.6586,0.0119,0.0113,0.0143,1
2017-09-11,418.34,426.74,417.69,425.42,11477676,0.0314,0.0518,0.1882,68.2808,0.0065,0.0051,3.4657,0.0122,0.0401,5195791.2,2.209,0.02,0.0414,0.0347,1
2017-09-12,426.44,429.28,424.24,428.19,6687680,0.0344,0.0562,0.1936,70.3621,0.0086,0.0058,5.1005,0.0123,0.0517,5212183.4,1.2831,0.0065,0.0455,0.051,1
2017-09-13,428.14,431.41,425.57,429.74,4995376,0.0344,0.0576,0.1956,71.4894,0.0105,0.0067,4.144,0.012,0.062,5283098.0,0.9455,0.0036,0.0466,0.0414,0
2017-09-14,429.34,432.22,427.32,429.17,8154016,0.0298,0.0539,0.1917,70.4285,0.0118,0.0077,3.5442,0.0122,0.0699,5469457.2,1.4908,-0.0013,0.0412,0.0354,1
2017-09-15,428.37,432.06,427.78,431.39,3767332,0.0317,0.0568,0.1955,72.1613,0.0129,0.0087,4.6022,0.0124,0.0776,5385080.4,0.6996,0.0052,0.0343,0.046,1
2017-09-18,432.47,435.01,432.22,434.08,4084928,0.0343,0.0608,0.2006,74.1387,0.0142,0.0098,6.2567,0.0119,0.0847,5403953.6,0.7559,0.0062,0.0204,0.0626,0
2017-09-19,435.12,435.84,431.07,431.57,4241468,0.0256,0.0524,0.1913,69.1994,0.0147,0.0108,5.3741,0.0119,0.0876,5415540.8,0.7832,-0.0058,0.0079,0.0537,0
2017-09-20,431.17,434.31,430.53,431.37,3446128,0.0227,0.0498,0.1885,68.8061,0.0148,0.0116,5.0533,0.0116,0.0889,5257369.4,0.6555,-0.0005,0.0038,0.0505,0
2017-09-21,431.17,431.29,427.14,429.1,7712496,0.0156,0.0425,0.1801,64.336,0.0144,0.0122,4.1075,0.0116,0.0908,5474968.0,1.4087,-0.0053,-0.0002,0.0411,0
2017-09-22,428.09,429.06,424.64,425.6,8243524,0.0066,0.0326,0.1685,58.0715,0.0133,0.0125,2.0403,0.0116,0.0902,5493230.4,1.5007,-0.0082,-0.0134,0.0204,0
2017-09-25,425.21,425.21,418.25,419.91,10149228,-0.0062,0.018,0.1511,49.6137,0.0113,0.0124,-1.2952,0.0124,0.089,5925302.6,1.7129,-0.0134,-0.0326,-0.013,0
2017-09-26,417.42,419.18,416.47,418.18,11438732,-0.0093,0.0133,0.1447,47.3554,0.0091,0.0118,-2.3377,0.0121,0.0843,6251309.4,1.8298,-0.0041,-0.031,-0.0234,0
2017-09-27,419.04,421.28,412.97,414.49,7337220,-0.0164,0.0042,0.1331,42.8728,0.0067,0.0109,-3.5487,0.0129,0.0842,6483454.4,1.1317,-0.0088,-0.0391,-0.0355,1
2017-09-28,413.91,419.74,411.41,418.88,27646464,-0.0054,0.0142,0.1435,49.0517,0.0054,0.0097,-2.3977,0.0133,0.082,7500605.8,3.6859,0.0106,-0.0238,-0.024,1
2017-09-29,420.0,425.11,419.1,421.3,6213632,0.0003,0.0193,0.1484,52.1257,0.0048,0.0087,-2.339,0.0126,0.0788,7696528.8,0.8073,0.0058,-0.0101,-0.0234,1
2017-10-03,421.84,424.87,419.3,422.04,4394424,0.0019,0.0202,0.1486,53.0584,0.0045,0.0078,-2.7737,0.0127,0.0724,7734123.8,0.5682,0.0018,0.0051,-0.0277,0
2017-10-04,421.82,422.75,418.42,419.27,6625104,-0.0042,0.013,0.1395,49.1949,0.0036,0.007,-2.8501,0.0125,0.067,7881257.2,0.8406,-0.0066,0.0026,-0.0285,1
2017-10-05,418.81,421.14,418.36,419.65,3336196,-0.003,0.0133,0.139,49.7356,0.003,0.0062,-2.7169,0.0122,0.0612,7760485.4,0.4299,0.0009,0.0124,-0.0272,1
2017-10-06,419.51,421.01,418.57,420.0,3030660,-0.002,0.0136,0.1383,50.2607,0.0025,0.0055,-2.1207,0.0118,0.056,7564697.4,0.4006,0.0008,0.0027,-0.0212,0
2017-10-09,419.69,420.67,417.76,418.92,3062492,-0.0041,0.0106,0.1339,48.5744,0.0019,0.0048,-1.5695,0.0118,0.0551,7302238.8,0.4194,-0.0026,-0.0056,-0.0157,1
2017-10-10,419.74,423.46,418.26,420.6,3798180,-0.0001,0.0141,0.1368,51.311,0.0018,0.0042,0.1643,0.0118,0.0555,6918264.0,0.549,0.004,-0.0034,0.0016,0
2017-10-11,420.73,423.53,417.08,417.68,5267440,-0.0064,0.0067,0.1275,46.6631,0.0011,0.0036,-0.1196,0.0123,0.0567,6847252.0,0.7693,-0.0069,-0.0038,-0.0012,1
2017-10-12,418.83,424.98,417.17,424.36,5381560,0.0086,0.0219,0.1439,56.3943,0.0017,0.0032,2.3812,0.0127,0.0542,6866561.2,0.7837,0.016,0.0112,0.0238,1
2017-10-13,426.2,433.17,425.11,431.83,6433464,0.0238,0.0383,0.1621,64.2494,0.0036,0.0032,3.0916,0.0132,0.0548,6780533.6,0.9488,0.0176,0.0282,0.0309,1
2017-10-16,433.97,437.06,429.77,433.31,3274544,0.0246,0.0401,0.1642,65.5726,0.0053,0.0036,2.8507,0.0132,0.056,6755894.2,0.4847,0.0034,0.0344,0.0285,0
2017-10-17,431.64,432.5,429.1,431.93,2613288,0.0193,0.0353,0.1586,63.2228,0.0064,0.0042,2.3434,0.0133,0.0545,6682312.2,0.3911,-0.0032,0.0269,0.0234,1
2017-10-18,429.54,437.47,429.07,435.96,3926720,0.026,0.0432,0.1675,66.9478,0.0078,0.0049,3.9807,0.0132,0.0576,6666574.8,0.589,0.0093,0.0438,0.0398,0
2017-10-19,434.39,435.14,429.46,431.27,570008,0.0135,0.0306,0.1531,59.4068,0.008,0.0055,2.769,0.0131,0.0581,6522768.8,0.0874,-0.0108,0.0163,0.0277,1
2017-10-23,433.95,436.24,428.38,434.74,4162892,0.0196,0.0373,0.1605,62.7499,0.0087,0.0061,3.5095,0.0132,0.0611,6345288.6,0.6561,0.008,0.0067,0.0351,1
2017-10-24,434.67,438.55,432.34,435.63,11328872,0.0195,0.0379,0.161,63.5785,0.0093,0.0068,3.9888,0.0133,0.0655,6499556.0,1.743,0.002,0.0054,0.0399,0
2017-10-25,433.97,434.67,416.47,418.83,21367208,-0.0179,-0.0021,0.115,43.7821,0.0068,0.007,-0.4208,0.0164,0.0685,7060455.0,3.0263,-0.0386,-0.0303,-0.0042,1
2017-10-26,412.51,422.31,410.14,418.89,28571464,-0.0161,-0.0019,0.1138,43.8494,0.0046,0.0065,0.2897,0.018,0.0682,7917091.6,3.6088,0.0001,-0.0392,0.0029,0
2017-10-27,421.0,421.72,415.07,417.88,7472088,-0.0168,-0.0041,0.1099,42.9187,0.0026,0.0057,-1.527,0.0187,0.0663,7923835.0,0.943,-0.0024,-0.031,-0.0153,1
2017-10-30,419.56,423.71,418.2,423.47,5422352,-0.0033,0.0089,0.1234,49.3287,0.002,0.0049,-1.9359,0.019,0.0642,6812629.4,0.7959,0.0134,-0.0259,-0.0194,0
2017-10-31,422.66,422.66,419.8,421.96,4682460,-0.0062,0.0051,0.118,47.7683,0.0013,0.0042,-2.6194,0.0188,0.0643,6736070.8,0.6951,-0.0036,-0.0314,-0.0262,1
2017-11-01,423.5,425.81,422.77,424.92,4190612,0.0007,0.0116,0.1245,51.038,0.0012,0.0036,-1.6229,0.0182,0.0635,6725880.2,0.6231,0.007,0.0145,-0.0162,1
2017-11-02,425.34,426.93,423.93,425.13,4737944,0.0011,0.0116,0.1236,51.2711,0.0012,0.0031,-2.4842,0.0174,0.0622,6631522.2,0.7145,0.0005,0.0149,-0.0248,1
2017-11-03,425.97,429.31,425.01,427.14,3810488,0.0053,0.0158,0.1275,53.5502,0.0016,0.0028,-0.9576,0.0166,0.0607,6655236.8,0.5726,0.0047,0.0222,-0.0096,0
2017-11-06,425.81,429.31,425.25,426.65,6148244,0.0037,0.014,0.1248,52.9006,0.0018,0.0026,-1.8609,0.0161,0.0595,6811116.0,0.9027,-0.0011,0.0075,-0.0186,0
2017-11-07,428.84,430.46,424.81,425.5,7446376,0.0009,0.0108,0.1204,51.327,0.0017,0.0024,-2.3254,0.0163,0.0575,7030310.2,1.0592,-0.0027,0.0084,-0.0233,1
2017-11-08,425.85,427.81,424.41,426.03,3283144,0.002,0.0116,0.1204,52.0351,0.0017,0.0023,1.7191,0.0155,0.056,7004558.4,0.4687,0.0012,0.0026,0.0172,1
2017-11-09,426.27,428.14,424.9,426.47,3113308,0.0027,0.0122,0.1202,52.651,0.0017,0.0022,1.8095,0.0149,0.0524,6896851.8,0.4514,0.001,0.0032,0.0181,0
2017-11-10,425.04,428.09,422.85,425.11,7744360,-0.0004,0.0086,0.1154,50.4929,0.0015,0.002,1.7302,0.0145,0.0524,7014991.8,1.104,-0.0032,-0.0048,0.0173,0
2017-11-13,425.11,425.37,418.81,423.13,3335872,-0.0046,0.0037,0.109,47.4438,0.001,0.0018,-0.0803,0.0146,0.0522,6860112.2,0.4863,-0.0047,-0.0083,-0.0008,0
2017-11-14,423.68,424.41,419.97,420.52,4712468,-0.0097,-0.0024,0.101,43.698,0.0,0.0015,-0.3413,0.0122,0.0519,6932008.4,0.6798,-0.0062,-0.0117,-0.0034,0
2017-11-15,419.51,420.82,417.17,420.03,6148368,-0.0099,-0.0034,0.0986,43.0114,-0.0008,0.001,-1.1508,0.0108,0.0517,7108762.4,0.8649,-0.0012,-0.0141,-0.0115,1
2017-11-16,420.91,423.71,418.85,421.77,4012972,-0.0052,0.0007,0.1021,46.2415,-0.0011,0.0006,-0.7903,0.0105,0.0463,7113075.0,0.5642,0.0041,-0.011,-0.0079,1
2017-11-17,426.67,428.91,423.04,425.93,6358772,0.0042,0.0102,0.1117,53.0877,-0.0006,0.0003,-0.2833,0.0106,0.0437,7402513.2,0.859,0.0099,0.0019,-0.0028,1
2017-11-20,426.74,429.24,426.74,428.87,2392424,0.01,0.0165,0.118,57.2329,0.0004,0.0003,0.5203,0.0104,0.0385,7313989.8,0.3271,0.0069,0.0136,0.0052,1
2017-11-21,428.71,431.64,428.4,430.76,2275532,0.0131,0.0201,0.1216,59.6983,0.0015,0.0006,1.2362,0.0103,0.0326,6861322.8,0.3316,0.0044,0.0244,0.0124,1
2017-11-22,431.57,433.97,430.37,432.86,5660796,0.0163,0.0241,0.1256,62.2989,0.0027,0.001,1.6032,0.0103,0.0353,6076002.2,0.9317,0.0049,0.0305,0.016,0
2017-11-23,433.74,433.97,428.84,429.97,3232580,0.0086,0.0165,0.1168,56.8611,0.0032,0.0014,0.8207,0.0106,0.0348,4809058.0,0.6722,-0.0067,0.0194,0.0082,1
2017-11-24,430.01,433.46,429.54,431.97,5203684,0.012,0.0204,0.1206,59.496,0.0038,0.0019,1.6137,0.0105,0.0335,4695637.8,1.1082,0.0047,0.0142,0.0161,1
2017-11-27,431.41,434.44,430.61,433.4,3870472,0.0139,0.0228,0.123,61.3153,0.0045,0.0024,2.4272,0.0101,0.0363,4618043.8,0.8381,0.0033,0.0106,0.0243,1
2017-11-28,433.04,436.54,433.0,435.22,5090540,0.0164,0.026,0.1262,63.5589,0.0053,0.003,3.4957,0.0101,0.039,4638447.8,1.0975,0.0042,0.0104,0.035,1
2017-11-29,435.14,437.59,432.99,437.08,3274584,0.0187,0.0292,0.1296,65.7454,0.0063,0.0036,4.0592,0.0103,0.0436,4592646.4,0.713,0.0043,0.0097,0.0406,0
2017-11-30,436.0,437.23,429.31,432.5,5796312,0.0073,0.0177,0.1164,56.7207,0.0062,0.0042,2.544,0.0109,0.0448,4645564.8,1.2477,-0.0105,0.0059,0.0254,0
2017-12-01,432.78,433.97,430.26,431.22,3858148,0.0039,0.0141,0.1119,54.4703,0.0057,0.0045,1.242,0.0104,0.0453,4647947.8,0.8301,-0.003,-0.0017,0.0124,0
2017-12-04,432.78,432.78,427.0,427.93,3641932,-0.0034,0.0061,0.1023,49.0803,0.0047,0.0046,-0.2192,0.0107,0.0455,4522632.2,0.8053,-0.0076,-0.0126,-0.0022,0
2017-12-05,426.04,426.63,421.61,424.74,3893360,-0.0098,-0.0013,0.093,44.484,0.0033,0.0043,-1.3975,0.0113,0.0461,4344981.4,0.8961,-0.0075,-0.0241,-0.014,0
