Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target,Probability,Signal,Position_Change
2024-11-14,3872.15,3895.56,3854.78,3882.36,1825432,0.006,-0.0056,0.0278,51.5128,-0.002,-0.0078,4.4715,0.0187,0.0717,1970782.1,0.9262,-0.0011,-0.0012,0.0447,0,0.5222,1,0
2024-11-18,3945.19,3945.19,3736.56,3763.99,3313944,-0.0224,-0.0345,-0.0035,39.6845,-0.004,-0.0072,0.8858,0.0217,0.0746,2018429.3,1.6418,-0.0305,-0.0307,0.0089,1,0.5347,1,0
2024-11-19,3764.37,3869.48,3758.94,3782.77,1776233,-0.0159,-0.0286,0.0015,41.9615,-0.005,-0.0067,1.9021,0.023,0.0747,2027468.45,0.8761,0.005,-0.0379,0.019,1,0.5297,1,0
2024-11-21,3787.78,3832.31,3768.21,3813.95,2384347,-0.007,-0.0198,0.0096,45.6313,-0.0051,-0.0064,2.5556,0.0231,0.0728,2050283.35,1.1629,0.0082,-0.0297,0.0256,1,0.5168,-1,-2
2024-11-22,3812.22,3984.48,3796.3,3974.79,3096553,0.0314,0.0207,0.0517,59.7646,-0.0016,-0.0052,2.5353,0.0235,0.078,2106787.2,1.4698,0.0422,0.0227,0.0254,1,0.5601,1,2
2024-11-25,4007.94,4052.98,3981.9,4040.8,4052167,0.0437,0.0361,0.0684,63.911,0.0022,-0.0037,3.9557,0.024,0.0894,2175558.35,1.8626,0.0166,0.0408,0.0396,1,0.5799,1,0
2024-11-26,4046.38,4089.03,4036.03,4076.01,2060669,0.0476,0.0433,0.0769,65.9279,0.0058,-0.0017,4.9601,0.0234,0.102,2190608.0,0.9407,0.0087,0.0829,0.0496,0,0.5507,1,0
2024-11-27,4081.87,4099.14,4049.18,4057.14,1558993,0.0385,0.0369,0.0711,63.8678,0.0082,0.0002,3.1879,0.0237,0.1116,2191930.95,0.7112,-0.0046,0.0725,0.0319,0,0.4991,-1,-2
2024-11-28,4044.46,4064.08,3963.92,3975.07,2558544,0.0158,0.0153,0.049,55.7135,0.0086,0.0019,1.1316,0.0229,0.1158,2247563.9,1.1384,-0.0202,0.0422,0.0113,1,0.5208,1,2
2024-11-29,3951.75,4025.45,3928.95,3999.37,2017425,0.0199,0.0206,0.0548,57.4459,0.009,0.0033,2.9034,0.0225,0.1178,2251685.05,0.896,0.0061,0.0062,0.029,1,0.5324,1,0
2024-12-02,3998.57,4015.61,3961.16,4004.8,1670944,0.0192,0.0211,0.0556,57.8428,0.0095,0.0045,3.1538,0.0226,0.1139,2148213.65,0.7778,0.0014,-0.0089,0.0315,1,0.5096,-1,-2
2024-12-03,4040.1,4050.08,3994.31,4029.24,2010905,0.0229,0.0263,0.0614,59.666,0.0101,0.0056,7.047,0.0215,0.1099,2241014.15,0.8973,0.0061,-0.0115,0.0705,1,0.5247,1,2
2024-12-04,4039.35,4108.09,4016.41,4077.61,3302642,0.0317,0.037,0.0734,63.0702,0.0114,0.0067,7.7943,0.022,0.1041,2292686.65,1.4405,0.012,0.005,0.0779,1,0.5598,1,0
2024-12-05,4121.06,4203.65,4082.85,4180.29,3746747,0.0519,0.0605,0.0993,69.0432,0.014,0.008,9.6053,0.0225,0.1034,2431644.5,1.5408,0.0252,0.0516,0.0961,0,0.506,-1,-2
2024-12-06,4169.94,4181.18,4132.25,4162.92,1842087,0.0428,0.0538,0.0937,67.067,0.0158,0.0096,4.7331,0.0228,0.1116,2334148.0,0.7892,-0.0042,0.0409,0.0473,1,0.4826,-1,0
2024-12-09,4148.82,4185.3,4134.87,4169.14,2066639,0.04,0.0531,0.0943,67.4265,0.0171,0.0111,3.1761,0.02,0.1179,2251262.5,0.918,0.0015,0.041,0.0318,0,0.4986,-1,0
2024-12-10,4144.8,4208.15,4131.64,4150.79,2087828,0.0319,0.0464,0.0885,65.1663,0.0177,0.0125,1.8346,0.0195,0.1216,2273251.95,0.9184,-0.0044,0.0302,0.0183,0,0.5016,-1,0
2024-12-11,4150.13,4165.87,4126.86,4146.01,1635256,0.0277,0.0434,0.0863,64.5592,0.0178,0.0135,2.1905,0.0191,0.125,2284690.4,0.7157,-0.0012,0.0168,0.0219,1,0.4851,-1,0
2024-12-12,4148.45,4199.9,4144.65,4171.76,1914642,0.0308,0.0478,0.092,66.3764,0.0181,0.0144,4.9481,0.0167,0.1279,2301040.5,0.8321,0.0062,-0.002,0.0495,1,0.5009,-1,0
2024-12-13,4153.04,4209.18,4115.06,4189.51,1967048,0.0317,0.0501,0.0956,67.6094,0.0184,0.0151,4.7542,0.0169,0.1289,2344452.25,0.839,0.0043,0.0064,0.0475,0,0.4981,-1,0
2024-12-16,4175.56,4190.54,4117.5,4134.54,1646224,0.0164,0.0349,0.0804,60.2421,0.0177,0.0158,3.2396,0.0175,0.1277,2335491.85,0.7049,-0.0131,-0.0083,0.0324,0,0.4932,-1,0
2024-12-17,4129.67,4151.16,4043.52,4053.35,3225027,-0.0032,0.014,0.0585,51.343,0.0155,0.016,0.5984,0.0188,0.1127,2331046.0,1.3835,-0.0196,-0.0235,0.006,1,0.5187,-1,0
2024-12-18,4037.62,4084.72,4016.93,4071.47,1575404,0.0011,0.0178,0.0626,53.0113,0.0136,0.0155,-0.1506,0.0182,0.0922,2321004.55,0.6788,0.0045,-0.018,-0.0015,0,0.5096,-1,0
2024-12-19,4009.81,4086.6,3991.08,4000.35,3015763,-0.0148,-0.0,0.0436,46.301,0.0108,0.0148,-4.3045,0.0185,0.0738,2352575.35,1.2819,-0.0175,-0.0411,-0.043,0,0.5129,-1,0
2024-12-20,4053.82,4103.45,3888.54,3905.21,4116989,-0.0347,-0.0229,0.0186,39.1598,0.0066,0.0134,-6.1906,0.0219,0.0825,2403597.15,1.7128,-0.0238,-0.0679,-0.0619,0,0.535,1,2
2024-12-23,3933.07,3948.94,3853.33,3893.97,2195338,-0.0341,-0.0247,0.0155,38.4062,0.0028,0.0113,-6.6002,0.0227,0.0928,2310755.7,0.9501,-0.0029,-0.0582,-0.066,1,0.5409,1,0
2024-12-24,3893.97,3949.88,3893.97,3913.82,1181886,-0.0264,-0.019,0.0205,40.581,0.0002,0.009,-5.709,0.0219,0.0992,2266816.55,0.5214,0.0051,-0.0344,-0.0571,0,0.5286,1,0
2024-12-26,3913.82,3932.97,3879.78,3904.09,1208464,-0.0262,-0.0206,0.0177,39.8385,-0.0021,0.0068,-5.835,0.0206,0.106,2249290.1,0.5373,-0.0025,-0.0411,-0.0584,0,0.5101,-1,-2
2024-12-27,3898.37,3915.18,3883.62,3900.11,858100,-0.0247,-0.0208,0.0165,39.5199,-0.0039,0.0047,-6.5116,0.0203,0.1106,2164267.9,0.3965,-0.001,-0.0251,-0.0651,0,0.5169,-1,0
2024-12-30,3887.14,3932.37,3850.61,3894.44,1527169,-0.0236,-0.0213,0.0149,39.041,-0.0054,0.0027,-7.0431,0.0209,0.1161,2139755.1,0.7137,-0.0015,-0.0028,-0.0704,0,0.5084,-1,0
2024-12-31,3872.15,3876.79,3775.75,3834.51,1555429,-0.0351,-0.035,-0.0007,34.3082,-0.0079,0.0006,-7.2567,0.0221,0.1277,2133979.35,0.7289,-0.0154,-0.0153,-0.0726,1,0.526,1,2
2025-01-01,3834.13,3871.22,3825.75,3851.04,763161,-0.0281,-0.0297,0.0036,36.5915,-0.0093,-0.0014,-4.9912,0.0221,0.1345,2071592.15,0.3684,0.0043,-0.016,-0.0499,1,0.5404,1,0
2025-01-02,3858.11,3917.1,3836.52,3910.31,1720835,-0.0119,-0.0142,0.0188,44.0946,-0.009,-0.0029,-3.9583,0.0222,0.1346,1992501.8,0.8637,0.0154,0.0016,-0.0396,0,0.5581,1,0
2025-01-03,3914.25,3914.25,3832.17,3839.28,1791953,-0.0271,-0.0309,0.0003,38.2528,-0.0103,-0.0044,-4.0264,0.0224,0.1376,1894762.1,0.9457,-0.0182,-0.0156,-0.0403,0,0.5532,1,0
2025-01-06,3844.53,3885.87,3807.91,3834.7,2085593,-0.0256,-0.0308,-0.0009,37.9041,-0.0113,-0.0058,-1.8055,0.0225,0.1375,1906937.4,1.0937,-0.0012,-0.0153,-0.0181,0,0.5314,1,0
2025-01-07,3853.38,3877.16,3756.55,3772.24,2669054,-0.0377,-0.0448,-0.017,33.4286,-0.0134,-0.0074,-3.1261,0.0231,0.1411,1937058.15,1.3779,-0.0163,-0.0162,-0.0313,1,0.5589,1,0
2025-01-08,3778.42,3863.72,3762.36,3847.24,2181277,-0.0168,-0.0249,0.0025,42.2466,-0.0129,-0.0084,-1.7012,0.0233,0.1335,1941730.6,1.1234,0.0199,-0.001,-0.017,0,0.549,1,0
2025-01-09,3840.31,3874.73,3769.43,3782.11,2392472,-0.0304,-0.0398,-0.0143,37.5901,-0.0141,-0.0096,-3.1244,0.0239,0.1327,1979591.4,1.2086,-0.0169,-0.0328,-0.0312,1,0.5528,1,0
2025-01-10,3933.02,4023.86,3904.93,3994.5,7894300,0.0217,0.0135,0.0406,55.0065,-0.0098,-0.0093,2.4202,0.0231,0.1137,2278574.3,3.4646,0.0562,0.0404,0.0242,1,0.5656,1,0
2025-01-13,3975.16,4048.16,3958.68,4018.33,4003771,0.0251,0.0188,0.0464,56.4741,-0.0063,-0.0086,3.1812,0.0229,0.0976,2380410.45,1.682,0.006,0.0479,0.0318,0,0.5252,1,0
2025-01-14,4028.54,4039.68,3950.86,3963.97,3441709,0.0102,0.0048,0.0319,52.2844,-0.0047,-0.0079,3.3762,0.0238,0.0855,2470184.7,1.3933,-0.0135,0.0508,0.0338,1,0.5321,1,0
2025-01-15,3949.88,3985.88,3940.0,3979.47,1653474,0.0128,0.0084,0.0355,53.3472,-0.003,-0.0069,3.3349,0.0235,0.08,2391607.05,0.6914,0.0039,0.0344,0.0333,0,0.5296,1,0
2025-01-16,3989.21,4021.05,3925.39,3938.92,2637705,0.0022,-0.0018,0.0247,50.1971,-0.0025,-0.0061,0.7317,0.0249,0.071,2444722.1,1.0789,-0.0102,0.0415,0.0073,0,0.5262,1,0
2025-01-17,3967.15,3967.82,3910.07,3933.2,1761466,0.0007,-0.0031,0.023,49.7509,-0.0022,-0.0053,2.4463,0.0245,0.0675,2382007.25,0.7395,-0.0015,-0.0153,0.0245,0,0.4975,-1,-2
2025-01-20,3953.7,3953.7,3879.6,3888.85,1287799,-0.0096,-0.0138,0.0114,46.3129,-0.0028,-0.0049,1.4121,0.024,0.0682,2240547.75,0.5748,-0.0113,-0.0322,0.0141,0,0.5029,-1,0
2025-01-21,3905.54,3920.51,3843.27,3848.85,1971591,-0.0179,-0.023,0.0009,43.3999,-0.0041,-0.0048,2.0309,0.0248,0.0697,2229360.4,0.8844,-0.0103,-0.029,0.0203,1,0.5172,-1,0
2025-01-22,3862.34,3970.25,3856.81,3964.0,2409223,0.0103,0.006,0.0306,52.6358,-0.0026,-0.0042,3.0349,0.0249,0.0695,2290727.25,1.0517,0.0299,-0.0039,0.0303,0,0.5764,1,2
2025-01-23,3974.87,3997.14,3948.22,3953.37,1822998,0.0069,0.0031,0.0275,51.7955,-0.0017,-0.0037,4.5282,0.0243,0.0709,2321453.95,0.7853,-0.0027,0.0037,0.0453,1,0.4999,-1,-2
2025-01-24,3913.84,3984.41,3913.84,3959.95,1910099,0.0077,0.0046,0.0289,52.3031,-0.0009,-0.0032,-0.8649,0.0241,0.0722,2374053.9,0.8046,0.0017,0.0068,-0.0086,0,0.5264,1,2
2025-01-27,3911.93,3963.76,3853.81,3876.79,1551782,-0.0122,-0.0159,0.0073,45.7471,-0.0019,-0.003,-3.5224,0.0245,0.0739,2375284.55,0.6533,-0.021,-0.0031,-0.0352,0,0.4994,-1,-2
2025-01-28,3882.18,3911.93,3841.65,3853.09,2468272,-0.0165,-0.021,0.0011,44.0523,-0.0032,-0.003,-2.7972,0.024,0.0736,2420926.7,1.0196,-0.0061,0.0011,-0.028,1,0.5161,-1,0
2025-01-29,3866.16,3917.51,3866.16,3909.83,1217089,-0.0018,-0.0064,0.0157,48.9302,-0.0029,-0.003,-1.75,0.0229,0.0715,2443623.1,0.4981,0.0147,-0.0137,-0.0175,1,0.5676,1,2
2025-01-30,3909.93,3938.54,3870.45,3910.07,1531251,-0.0016,-0.006,0.0156,48.9504,-0.0027,-0.0029,-0.7324,0.0198,0.0715,2434143.9,0.6291,0.0001,-0.011,-0.0073,1,0.516,-1,-2
2025-01-31,3919.56,3937.16,3895.96,3921.85,1492943,0.0013,-0.0029,0.0184,49.9997,-0.0023,-0.0028,-0.2886,0.0188,0.0697,2419193.4,0.6171,0.003,-0.0096,-0.0029,0,0.541,1,2
2025-02-01,3922.42,3944.26,3868.06,3884.42,437172,-0.0075,-0.012,0.0086,46.7143,-0.0027,-0.0028,-0.1139,0.0188,0.0684,2336772.35,0.1871,-0.0095,0.002,-0.0011,0,0.5138,-1,-2
2025-02-03,3844.13,3888.09,3813.42,3880.13,1265713,-0.0078,-0.0126,0.0074,46.3385,-0.0031,-0.0028,0.8127,0.0193,0.0604,2266605.3,0.5584,-0.0011,0.007,0.0081,1,0.5042,-1,0
2025-02-04,3894.48,3928.0,3877.65,3916.75,2547132,0.0014,-0.0031,0.0168,50.0338,-0.0026,-0.0028,-1.192,0.0183,0.0575,2284898.05,1.1148,0.0094,0.0018,-0.0119,0,0.5257,1,2
2025-02-05,3957.71,3957.71,3887.14,3901.54,1693912,-0.0022,-0.0067,0.0127,48.5387,-0.0025,-0.0027,-1.311,0.0186,0.0477,2249970.05,0.7529,-0.0039,-0.0022,-0.0131,0,0.5,-1,-2
2025-02-06,3915.17,3947.69,3863.82,3893.57,2284536,-0.0039,-0.0084,0.0105,47.7338,-0.0025,-0.0027,-1.6763,0.0189,0.0452,1969481.85,1.16,-0.002,-0.0072,-0.0168,0,0.4853,-1,0
2025-02-07,3900.49,3900.49,3822.29,3842.7,1548940,-0.0153,-0.0205,-0.0027,42.8495,-0.0036,-0.0029,-0.8793,0.0191,0.0424,1846740.3,0.8387,-0.0131,-0.0107,-0.0088,1,0.5146,-1,0
2025-02-10,3852.8,3864.25,3828.34,3849.9,1339511,-0.0122,-0.018,-0.0008,43.7272,-0.0043,-0.0032,-0.0828,0.0175,0.0425,1741630.4,0.7691,0.0019,-0.0078,-0.0008,0,0.5051,-1,0
2025-02-11,3832.21,3852.8,3771.74,3779.9,1810908,-0.0273,-0.0345,-0.0188,37.6702,-0.0063,-0.0038,-3.3232,0.0184,0.0486,1749502.1,1.0351,-0.0182,-0.0349,-0.0332,0,0.5625,1,2
2025-02-12,3787.1,3835.4,3757.58,3767.12,1678002,-0.0278,-0.0363,-0.0219,36.6715,-0.008,-0.0047,-3.6559,0.0186,0.0562,1701516.95,0.9862,-0.0034,-0.0345,-0.0366,0,0.5532,1,0
2025-02-13,3784.14,3799.83,3721.44,3728.97,2277310,-0.0342,-0.0443,-0.0315,33.7914,-0.0102,-0.0058,-4.9181,0.0182,0.0669,1727309.15,1.3184,-0.0101,-0.0423,-0.0492,1,0.5484,1,0
2025-02-14,3743.13,3765.07,3719.29,3752.53,1681975,-0.0255,-0.0369,-0.0251,37.078,-0.0111,-0.0069,-3.3954,0.0176,0.0726,1747017.95,0.9628,0.0063,-0.0235,-0.034,0,0.5629,1,0
2025-02-17,3677.81,3751.72,3677.52,3723.58,1799806,-0.0299,-0.0426,-0.0323,34.7925,-0.0125,-0.008,-4.0347,0.018,0.0811,1738428.7,1.0353,-0.0077,-0.0328,-0.0403,0,0.5571,1,0
2025-02-18,3717.77,3742.56,3685.44,3693.73,2149879,-0.0342,-0.0484,-0.0397,32.5637,-0.0141,-0.0093,-5.694,0.0179,0.0873,1725461.5,1.246,-0.008,-0.0228,-0.0569,0,0.545,1,0
2025-02-19,3692.78,3695.4,3593.55,3608.76,4366672,-0.0514,-0.0677,-0.0612,27.2185,-0.0174,-0.0111,-7.5042,0.0195,0.1033,1852645.2,2.357,-0.023,-0.042,-0.075,0,0.5573,1,0
2025-02-20,3587.21,3612.48,3577.48,3604.28,2888572,-0.0478,-0.0664,-0.0618,26.9672,-0.0196,-0.0128,-7.4299,0.0187,0.1123,1901568.85,1.519,-0.0012,-0.0334,-0.0743,1,0.547,1,0
2025-02-21,3601.13,3640.14,3600.08,3610.57,1833931,-0.0419,-0.0624,-0.0596,27.9729,-0.021,-0.0144,-6.0408,0.018,0.1216,1915676.3,0.9573,0.0017,-0.0378,-0.0604,0,0.5644,1,0
2025-02-24,3569.71,3588.83,3499.95,3505.29,2508516,-0.0636,-0.0865,-0.0862,22.4105,-0.0248,-0.0169,-8.9511,0.0198,0.1453,1917688.5,1.3081,-0.0292,-0.0586,-0.0895,0,0.5547,1,0
2025-02-25,3457.03,3488.5,3453.46,3461.37,4101954,-0.0687,-0.0945,-0.0968,20.5726,-0.0284,-0.0193,-8.4269,0.0197,0.1648,2061931.75,1.9894,-0.0125,-0.0629,-0.0843,0,0.5567,1,0
2025-02-27,3444.35,3469.43,3433.86,3445.16,3823856,-0.0665,-0.0952,-0.1001,19.9232,-0.0312,-0.0218,-8.5466,0.0187,0.1795,2176562.0,1.7568,-0.0047,-0.0453,-0.0855,0,0.5482,1,0
2025-02-28,3418.84,3433.19,3296.82,3321.85,7085018,-0.0913,-0.1232,-0.1312,15.8296,-0.0371,-0.0255,-10.9178,0.021,0.2097,2456165.75,2.8846,-0.0358,-0.0784,-0.1092,1,0.5486,1,0
2025-03-03,3323.52,3360.0,3315.08,3331.2,4990439,-0.081,-0.1165,-0.1276,17.2185,-0.0401,-0.0284,-11.2279,0.0211,0.2259,2683829.1,1.8594,0.0028,-0.0774,-0.1123,1,0.5438,1,0
2025-03-04,3313.03,3386.46,3303.78,3368.39,2797737,-0.0644,-0.1029,-0.1168,22.6835,-0.0407,-0.0306,-9.5389,0.0209,0.2307,2760430.3,1.0135,0.0112,-0.0391,-0.0954,1,0.5931,1,0
2025-03-05,3357.71,3433.53,3357.71,3382.7,2501894,-0.055,-0.0956,-0.1121,24.7423,-0.0405,-0.0325,-8.4205,0.0208,0.2284,2758168.4,0.9071,0.0042,-0.0227,-0.0842,1,0.5663,1,0
2025-03-06,3392.18,3442.2,3372.25,3434.72,2786513,-0.0368,-0.0787,-0.0975,31.8468,-0.0383,-0.0332,-4.8227,0.0203,0.2173,2812798.45,0.9907,0.0154,-0.003,-0.0482,1,0.6034,1,0
2025-03-07,3433.19,3457.03,3408.78,3443.87,2051315,-0.031,-0.0735,-0.0943,33.0441,-0.0362,-0.0338,-4.4505,0.0203,0.2054,2801137.4,0.7323,0.0027,0.0367,-0.0445,0,0.5498,1,0
2025-03-10,3439.39,3454.27,3416.6,3423.32,1004626,-0.0334,-0.0762,-0.0988,31.6973,-0.035,-0.0342,-5.1862,0.0196,0.1976,2773921.7,0.3622,-0.006,0.0277,-0.0519,0,0.5414,1,0
2025-03-11,3393.14,3422.46,3373.73,3409.64,1995450,-0.0339,-0.077,-0.1015,30.7974,-0.0339,-0.0342,-2.7287,0.0195,0.1853,2806718.65,0.711,-0.004,0.0122,-0.0273,0,0.5352,1,0
2025-03-12,3399.81,3403.87,3325.29,3343.74,3174167,-0.0478,-0.0914,-0.1178,26.8437,-0.0347,-0.0349,-3.3984,0.0195,0.1831,2874881.6,1.1041,-0.0193,-0.0115,-0.034,1,0.5556,1,0
2025-03-13,3340.02,3361.0,3322.66,3348.36,1693004,-0.0422,-0.087,-0.1156,27.5459,-0.0343,-0.0347,-2.8097,0.0196,0.174,2875631.7,0.5887,0.0014,-0.0251,-0.0281,0,0.5529,1,0
2025-03-17,3327.34,3366.86,3316.23,3335.63,2690906,-0.0417,-0.0872,-0.1179,26.783,-0.0341,-0.0347,0.4148,0.0199,0.1668,2896311.5,0.9291,-0.0038,-0.0314,0.0041,0,0.5546,1,0
2025-03-18,3335.63,3335.63,3335.63,3335.63,0,-0.0379,-0.0841,-0.1168,26.783,-0.0334,-0.0344,0.133,0.0175,0.1516,2812212.75,0.0,0.0,-0.0256,0.0013,0,0.5384,1,0
2025-03-19,3382.65,3382.65,3302.3,3335.06,3051244,-0.0345,-0.0812,-0.116,26.7446,-0.0325,-0.0341,-0.9895,0.0181,0.1346,2874784.65,1.0614,-0.0002,-0.0219,-0.0099,1,0.5475,1,0
2025-03-20,3349.27,3413.12,3349.27,3398.05,2845192,-0.0148,-0.0615,-0.0984,37.4376,-0.0294,-0.0326,0.4538,0.0187,0.1116,2909550.3,0.9779,0.0189,0.0162,0.0045,1,0.6007,1,0
2025-03-21,3313.98,3448.69,3304.45,3412.31,4161925,-0.0096,-0.0554,-0.0937,39.5875,-0.0266,-0.0313,-0.6525,0.0185,0.0985,2899312.95,1.4355,0.0042,0.0191,-0.0065,1,0.551,1,0
2025-03-24,3433.19,3480.64,3401.34,3460.8,1834751,0.004,-0.0404,-0.0801,46.3402,-0.0228,-0.0293,0.4916,0.019,0.0833,2846621.9,0.6445,0.0142,0.0375,0.0049,1,0.5725,1,0
2025-03-25,3476.11,3538.1,3469.43,3488.27,3135390,0.0108,-0.0315,-0.0721,49.7658,-0.019,-0.027,1.8973,0.0187,0.0659,2911694.85,1.0768,0.0079,0.0458,0.019,0,0.5397,1,0
2025-03-26,3478.73,3509.96,3457.84,3467.33,1734499,0.0043,-0.0359,-0.077,47.2876,-0.0166,-0.0251,1.692,0.0183,0.0627,2872994.0,0.6037,-0.006,0.0397,0.0169,1,0.5119,-1,-2
2025-03-27,3447.35,3493.27,3443.21,3482.02,2528474,0.0077,-0.0307,-0.0724,49.1988,-0.014,-0.0228,4.1355,0.0179,0.0641,2794320.0,0.9049,0.0042,0.0247,0.0414,0,0.5362,1,2
2025-03-28,3481.83,3491.32,3425.47,3439.06,2051919,-0.0042,-0.041,-0.0831,44.1566,-0.013,-0.0211,2.7088,0.0184,0.0646,2705723.15,0.7584,-0.0123,0.0078,0.0271,0,0.5235,1,0
2025-04-01,3407.16,3417.93,3361.67,3386.27,2618493,-0.0177,-0.0537,-0.0963,38.8831,-0.0134,-0.0198,1.5182,0.0196,0.0622,2482396.9,1.0548,-0.0154,-0.0215,0.0152,0,0.5598,1,0
2025-04-02,3379.79,3398.96,3366.48,3379.74,1764313,-0.0178,-0.0534,-0.0972,38.2742,-0.0136,-0.0186,1.3224,0.0192,0.0596,2321090.6,0.7601,-0.0019,-0.0311,0.0132,0,0.5367,1,0
2025-04-03,3329.24,3339.73,3238.79,3245.46,4537821,-0.0517,-0.0878,-0.1319,28.4186,-0.0174,-0.019,-2.6866,0.0213,0.0754,2408094.8,1.8844,-0.0397,-0.064,-0.0269,0,0.5486,1,0
2025-04-04,3206.79,3242.13,3142.8,3146.52,5317367,-0.0735,-0.1116,-0.157,23.5971,-0.0228,-0.0202,-7.4022,0.0234,0.1056,2548868.45,2.0862,-0.0305,-0.0964,-0.074,0,0.5603,1,0
2025-04-07,2956.36,3138.89,2914.45,3122.35,6623955,-0.0735,-0.1143,-0.1621,22.5889,-0.0273,-0.0217,-8.4975,0.0277,0.1292,2740740.55,2.4168,-0.0077,-0.0921,-0.085,1,0.5664,1,0
2025-04-08,3149.05,3193.82,3104.46,3140.37,5557558,-0.062,-0.1053,-0.156,25.1565,-0.0297,-0.0232,-9.2588,0.0296,0.142,2916052.7,1.9058,0.0058,-0.0726,-0.0926,0,0.5679,1,0
2025-04-09,3109.47,3118.48,3063.22,3096.17,2990265,-0.0686,-0.1138,-0.1665,23.13,-0.0329,-0.0254,-11.2405,0.03,0.1605,3015334.65,0.9917,-0.0141,-0.0839,-0.1124,0,0.5775,1,0
2025-04-11,3137.13,3146.09,3057.45,3081.77,7108961,-0.0664,-0.1138,-0.1689,22.4942,-0.0353,-0.0275,-11.1198,0.0304,0.1758,3271010.2,2.1733,-0.0047,-0.0504,-0.1112,1,0.5631,1,0
2025-04-15,3160.83,3160.83,3088.54,3097.69,3512160,-0.0561,-0.1054,-0.1633,24.9502,-0.036,-0.0291,-11.0376,0.0287,0.1863,3287909.85,1.0682,0.0052,-0.0155,-0.1104,1,0.5681,1,0
2025-04-16,3097.69,3126.21,3079.38,3122.11,2384391,-0.0442,-0.0949,-0.1553,28.6834,-0.0354,-0.0302,-9.2162,0.0277,0.192,3322479.2,0.7177,0.0079,-0.0001,-0.0922,1,0.5587,1,0
2025-04-17,3095.12,3150.53,3068.89,3146.04,2932346,-0.0335,-0.0848,-0.1476,32.2403,-0.0339,-0.0307,-7.0942,0.0276,0.195,3334551.2,0.8794,0.0077,0.0018,-0.0709,1,0.5746,1,0
2025-04-21,3137.65,3198.59,3131.93,3167.69,2432946,-0.0243,-0.0757,-0.1405,35.3804,-0.0317,-0.0308,-6.2742,0.0278,0.1961,3456198.5,0.7039,0.0069,0.0231,-0.0627,0,0.5555,1,0
2025-04-22,3168.65,3179.42,3142.32,3160.83,2710498,-0.024,-0.0748,-0.1412,34.8297,-0.0301,-0.0307,-2.6076,0.0275,0.1986,3439161.2,0.7881,-0.0022,0.0257,-0.0261,1,0.5359,1,0
2025-04-23,3209.08,3262.39,3182.66,3254.86,3543923,0.0046,-0.0455,-0.1146,47.0072,-0.0253,-0.0289,3.4432,0.0275,0.1894,3474097.75,1.0201,0.0297,0.0507,0.0344,0,0.5882,1,0
2025-04-24,3243.51,3254.38,3230.73,3243.99,2252175,0.0011,-0.0469,-0.1165,45.9386,-0.0223,-0.0277,3.8958,0.0264,0.1852,3378610.25,0.6666,-0.0033,0.039,0.039,1,0.5109,-1,-2
2025-04-25,3261.53,3316.65,3247.23,3288.24,2742991,0.0133,-0.0326,-0.1036,50.8382,-0.0183,-0.0255,4.7087,0.0269,0.1735,3424022.25,0.8011,0.0136,0.0452,0.0471,0,0.5707,1,2
2025-04-28,3275.84,3297.58,3247.23,3283.94,1593296,0.0109,-0.0326,-0.1038,50.3606,-0.0153,-0.0235,6.0646,0.025,0.16,3346917.55,0.476,-0.0013,0.0367,0.0606,1,0.5047,-1,-2
2025-04-29,3294.91,3333.06,3271.45,3311.6,1578332,0.0175,-0.0235,-0.0954,53.394,-0.012,-0.021,7.4577,0.0239,0.1465,3339109.2,0.4727,0.0084,0.0477,0.0746,0,0.5397,1,2
2025-04-30,3311.12,3347.27,3210.03,3293.67,2809332,0.0108,-0.0277,-0.0994,51.2094,-0.0098,-0.0189,6.3266,0.022,0.1301,3353152.1,0.8378,-0.0054,0.0119,0.0633,0,0.5071,-1,-2
2025-05-02,3311.12,3329.72,3261.53,3272.02,1721761,0.0038,-0.0328,-0.1044,48.6225,-0.0085,-0.0169,4.8016,0.0217,0.1162,3336644.2,0.516,-0.0066,0.0086,0.048,1,0.502,-1,0
2025-05-05,3290.14,3342.12,3286.71,3294.24,1284443,0.0096,-0.0252,-0.0974,51.3394,-0.0068,-0.0148,4.7107,0.0214,0.107,3269941.7,0.3928,0.0068,0.0018,0.0471,1,0.5401,1,2
2025-05-06,3299.68,3312.08,3277.74,3299.68,1324763,0.0102,-0.0227,-0.095,52.0085,-0.0053,-0.0129,4.1668,0.0202,0.0987,3247964.2,0.4079,0.0017,0.0048,0.0417,0,0.5327,1,0
2025-05-07,3262.1,3299.2,3262.1,3285.47,1477128,0.0053,-0.0259,-0.098,50.0717,-0.0044,-0.0112,3.9433,0.0193,0.1011,3094929.55,0.4773,-0.0043,-0.0079,0.0394,1,0.5138,-1,-2
2025-05-08,3288.24,3315.89,3269.83,3289.09,2543591,0.0058,-0.0239,-0.0962,50.5766,-0.0036,-0.0097,1.0517,0.0193,0.1019,2956240.75,0.8604,0.0011,-0.0014,0.0105,0,0.5244,1,2
