Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,HL_Spread,Close_Position,RSI_Lag_1,RSI_Lag_2,Return_1D_Lag_1,Return_1D_Lag_2,MACD_Lag_1,MACD_Lag_2,Vol_Ratio_Lag_1,Vol_Ratio_Lag_2,Target,Probability,Signal,Position_Change
2025-05-06,952.13,957.11,949.32,952.97,17490156,0.0252,0.0613,0.1195,64.7059,0.022,0.0223,0.2388,0.018,0.1369,27405250.6,0.6382,-0.0026,0.006,0.0024,0.0082,0.4685,66.0696,64.007,0.0078,-0.0016,0.0225,0.0229,0.5558,0.6422,1,0.4396,-1,0
2025-05-07,954.1,961.36,948.38,959.83,21420778,0.0294,0.066,0.1261,66.7272,0.0217,0.0221,-0.8204,0.0163,0.1333,27913787.6,0.7674,0.0072,0.0193,-0.0082,0.0135,0.8821,64.7059,66.0696,-0.0026,0.0078,0.022,0.0225,0.6382,0.5558,0,0.4696,-1,0
2025-05-08,964.36,964.36,946.75,951.39,34803430,0.0184,0.0543,0.1149,62.021,0.0208,0.022,0.2392,0.0169,0.1317,27976936.4,1.244,-0.0088,0.0018,0.0024,0.0185,0.2635,66.7272,64.7059,0.0072,-0.0026,0.0217,0.022,0.7674,0.6382,0,0.4541,-1,0
2025-05-09,942.31,946.7,930.82,932.25,17188796,-0.0019,0.0318,0.0915,52.9077,0.0185,0.0217,-1.4139,0.0172,0.117,26936603.7,0.6381,-0.0201,-0.0167,-0.0141,0.017,0.0901,62.021,66.7272,-0.0088,0.0072,0.0208,0.0217,1.244,0.7674,1,0.4774,-1,0
2025-05-12,946.01,966.88,943.4,965.55,18618972,0.0304,0.0658,0.129,63.0739,0.0184,0.0204,2.4065,0.0176,0.0979,26089358.7,0.7137,0.0357,0.0105,0.0241,0.0243,0.9434,52.9077,62.021,-0.0201,-0.0088,0.0185,0.0208,0.6381,1.244,0,0.4948,-1,0
2025-05-13,962.0,967.77,947.2,948.48,24242102,0.011,0.045,0.1078,56.3575,0.0174,0.0201,0.1246,0.0178,0.0718,26178733.4,0.926,-0.0177,-0.0047,0.0012,0.0217,0.0622,63.0739,52.9077,0.0357,-0.0201,0.0184,0.0185,0.7137,0.6381,0,0.431,-1,0
2025-05-14,948.23,952.23,938.81,942.56,15445308,0.0043,0.0369,0.0998,54.2019,0.0158,0.0194,0.0945,0.0168,0.0494,25312210.5,0.6102,-0.0062,-0.018,0.0009,0.0142,0.2794,56.3575,63.0739,-0.0177,0.0357,0.0174,0.0184,0.926,0.7137,1,0.4743,-1,0
2025-05-15,943.99,959.43,935.85,954.0,32241458,0.0149,0.0475,0.1119,57.5786,0.0151,0.0183,0.457,0.0176,0.0412,24459366.2,1.3182,0.0121,0.0027,0.0046,0.0247,0.7697,54.2019,56.3575,-0.0062,-0.0177,0.0158,0.0174,0.6102,0.926,1,0.4905,-1,0
2025-05-16,954.0,958.94,951.34,954.45,15868010,0.0139,0.046,0.1112,57.7107,0.0146,0.0176,0.6666,0.0167,0.0352,24295925.7,0.6531,0.0005,0.0238,0.0067,0.008,0.4092,57.5786,54.2019,0.0121,-0.0062,0.0151,0.0158,1.3182,0.6102,1,0.4715,-1,0
2025-05-19,955.58,959.53,952.62,956.42,10202964,0.0144,0.0462,0.1122,58.3225,0.0141,0.0168,0.0984,0.0164,0.0344,23020919.7,0.4432,0.0021,-0.0095,0.001,0.0072,0.5499,57.7107,57.5786,0.0005,0.0121,0.0146,0.0151,0.6531,1.3182,0,0.4773,-1,0
2025-05-20,951.19,954.4,943.74,944.68,23879090,0.0018,0.032,0.0975,53.3676,0.0128,0.0162,-0.8699,0.0165,0.0353,22502509.3,1.0612,-0.0123,-0.004,-0.0087,0.0113,0.0882,58.3225,57.7107,0.0021,0.0005,0.0141,0.0146,0.4432,0.6531,1,0.4476,-1,0
2025-05-21,950.65,960.47,947.74,950.55,15132040,0.0072,0.0368,0.1032,55.4075,0.0119,0.0152,-0.9668,0.0165,0.0306,20961023.8,0.7219,0.0062,0.0085,-0.0097,0.0134,0.2207,53.3676,58.3225,-0.0123,0.0021,0.0128,0.0141,1.0612,0.4432,0,0.5009,-1,0
2025-05-22,944.83,949.27,939.9,947.15,21306670,0.0033,0.0318,0.0981,53.9358,0.0108,0.0144,-0.4457,0.0166,0.0308,20497825.2,1.0395,-0.0036,-0.0072,-0.0045,0.0099,0.7737,55.4075,53.3676,0.0062,-0.0123,0.0119,0.0128,0.7219,1.0612,1,0.4815,-1,0
2025-05-23,947.25,955.58,944.48,953.91,9566072,0.0094,0.0375,0.1048,56.4147,0.0104,0.0135,2.3234,0.0162,0.0306,19679541.1,0.4861,0.0071,-0.0006,0.0232,0.0116,0.8495,53.9358,55.4075,-0.0036,0.0062,0.0108,0.0119,1.0395,0.7219,1,0.5136,-1,0
2025-05-26,954.6,961.95,950.6,957.16,10802860,0.0116,0.0394,0.1074,57.5961,0.0102,0.0128,-0.8689,0.0164,0.0304,19294640.2,0.5599,0.0034,0.0008,-0.0087,0.0119,0.578,56.4147,53.9358,0.0071,-0.0036,0.0104,0.0108,0.4861,1.0395,0,0.4913,-1,0
2025-05-27,952.92,961.01,945.37,950.3,26162148,0.004,0.0307,0.0984,54.2532,0.0095,0.0122,0.1919,0.0167,0.0304,19906723.0,1.3142,-0.0072,0.0059,0.0019,0.0165,0.3152,57.5961,56.4147,0.0034,0.0071,0.0102,0.0104,0.5599,0.4861,0,0.4625,-1,0
2025-05-28,947.3,954.35,946.06,948.92,18157594,0.0023,0.028,0.0957,53.5795,0.0086,0.0115,0.6748,0.016,0.0292,19868687.3,0.9139,-0.0015,-0.0017,0.0067,0.0087,0.345,54.2532,57.5961,-0.0072,0.0034,0.0095,0.0102,1.3142,0.5599,1,0.5291,1,2
2025-05-29,951.14,957.46,940.93,950.9,28917794,0.0039,0.0289,0.0969,54.4534,0.008,0.0108,-0.3249,0.0157,0.0291,19717733.5,1.4666,0.0021,0.004,-0.0032,0.0174,0.6031,53.5795,54.2532,-0.0015,-0.0072,0.0086,0.0095,0.9139,1.3142,1,0.526,1,0
2025-05-30,953.07,961.4,949.86,959.48,28748078,0.0117,0.0367,0.1056,58.1318,0.0081,0.0102,0.527,0.0138,0.0296,20263117.2,1.4187,0.009,0.0058,0.0053,0.012,0.8336,54.4534,53.5795,0.0021,-0.0015,0.008,0.0086,1.4666,0.9139,0,0.5431,1,0
2025-06-02,952.18,955.09,941.28,953.17,14668822,0.0046,0.0286,0.0973,54.637,0.0076,0.0097,-0.3398,0.0137,0.0296,20243157.1,0.7246,-0.0066,-0.0042,-0.0034,0.0145,0.861,58.1318,54.4534,0.009,0.0021,0.0081,0.008,1.4187,1.4666,0,0.5377,1,0
2025-06-03,956.08,962.98,947.2,949.47,24377584,0.0006,0.0237,0.092,52.6387,0.0069,0.0092,0.5071,0.014,0.0298,20587528.5,1.1841,-0.0039,-0.0009,0.0051,0.0166,0.1439,54.637,58.1318,-0.0066,0.009,0.0076,0.0081,0.7246,1.4187,1,0.5124,-1,-2
2025-06-04,947.69,958.69,947.64,957.66,12961542,0.0084,0.0312,0.1003,56.4368,0.0068,0.0086,0.748,0.0129,0.029,20164566.7,0.6428,0.0086,0.0092,0.0075,0.0115,0.9068,52.6387,54.637,-0.0039,-0.0066,0.0069,0.0076,1.1841,0.7246,1,0.5267,1,2
2025-06-05,961.01,966.39,957.16,961.8,22255418,0.0115,0.0342,0.1039,58.259,0.007,0.0083,1.5467,0.013,0.0305,19537166.1,1.1391,0.0043,0.0115,0.0155,0.0096,0.5027,56.4368,52.6387,0.0086,-0.0039,0.0068,0.0069,0.6428,1.1841,1,0.5008,-1,-2
2025-06-06,959.04,984.84,958.4,976.16,30127008,0.024,0.0476,0.1191,63.8997,0.0082,0.0082,2.3325,0.0142,0.0315,20184076.7,1.4926,0.0149,0.0174,0.0233,0.0271,0.6717,58.259,56.4368,0.0043,0.0086,0.007,0.0068,1.1391,0.6428,1,0.5312,1,2
2025-06-09,984.2,984.2,974.77,976.25,13202588,0.0218,0.0457,0.1179,63.9326,0.0091,0.0084,1.9944,0.014,0.0361,19913257.5,0.663,0.0001,0.0242,0.0199,0.0097,0.1569,63.8997,58.259,0.0149,0.0043,0.0082,0.007,1.4926,1.1391,0,0.5364,1,0
2025-06-10,978.18,978.18,967.47,969.54,15533126,0.0133,0.037,0.109,59.5738,0.0093,0.0086,2.0246,0.0137,0.0383,19477808.7,0.7975,-0.0069,0.0211,0.0202,0.011,0.1933,63.9326,63.8997,0.0001,0.0149,0.0091,0.0082,0.663,1.4926,0,0.5096,-1,-2
2025-06-11,970.68,970.68,960.52,962.19,11096394,0.0051,0.0279,0.0995,55.1392,0.0087,0.0087,1.3984,0.0138,0.0367,19260363.0,0.5761,-0.0076,0.0047,0.014,0.0106,0.1644,59.5738,63.9326,-0.0069,0.0001,0.0093,0.0091,0.7975,0.663,0,0.4886,-1,0
2025-06-12,962.0,967.42,954.74,958.74,16349130,0.0014,0.0233,0.0945,53.1397,0.0078,0.0085,0.8245,0.0139,0.0368,18465746.6,0.8854,-0.0036,-0.0032,0.0082,0.0132,0.3155,55.1392,59.5738,-0.0076,-0.0069,0.0087,0.0093,0.5761,0.7975,0,0.4771,-1,0
2025-06-13,947.2,953.61,943.74,946.01,12117762,-0.0108,0.0093,0.0791,46.4466,0.006,0.0081,-1.4039,0.0144,0.0387,18278234.2,0.663,-0.0133,-0.0309,-0.014,0.0104,0.23,53.1397,55.1392,-0.0036,-0.0076,0.0078,0.0087,0.8854,0.5761,1,0.497,-1,0
2025-06-16,949.17,956.52,947.25,954.79,16513746,-0.0015,0.0179,0.0881,51.0281,0.0052,0.0075,0.17,0.0139,0.0384,18593773.3,0.8881,0.0093,-0.022,0.0017,0.0097,0.8134,46.4466,53.1397,-0.0133,-0.0036,0.006,0.0078,0.663,0.8854,0,0.5058,-1,0
2025-06-17,955.58,957.85,946.75,951.93,16978736,-0.004,0.0143,0.084,49.5413,0.0043,0.0069,0.2591,0.0141,0.037,18248755.6,0.9304,-0.003,-0.0182,0.0026,0.0117,0.4667,51.0281,46.4466,0.0093,-0.0133,0.0052,0.006,0.8881,0.663,1,0.4848,-1,0
2025-06-18,945.72,955.24,945.72,954.05,18433816,-0.0017,0.0159,0.0854,50.6882,0.0037,0.0062,-0.377,0.0136,0.0365,18413844.4,1.0011,0.0022,-0.0085,-0.0038,0.01,0.875,49.5413,51.0281,-0.003,0.0093,0.0043,0.0052,0.9304,0.8881,1,0.5314,1,2
2025-06-19,954.05,960.42,949.96,954.74,16876220,-0.0008,0.016,0.0853,51.078,0.0032,0.0056,-0.734,0.0135,0.0353,18192321.9,0.9277,0.0007,-0.0042,-0.0073,0.011,0.457,50.6882,49.5413,0.0022,-0.003,0.0037,0.0043,1.0011,0.9304,1,0.5448,1,0
2025-06-20,952.92,971.81,952.92,969.25,32900408,0.013,0.0301,0.1007,58.5055,0.004,0.0052,-0.7079,0.0133,0.0362,19359038.7,1.6995,0.0152,0.0246,-0.0071,0.0195,0.8645,51.078,50.6882,0.0007,0.0022,0.0032,0.0037,0.9277,1.0011,0,0.5653,1,0
2025-06-23,961.21,965.89,957.95,961.21,11739518,0.0041,0.0207,0.0905,53.6454,0.004,0.005,-1.5406,0.0131,0.0366,19405871.6,0.6049,-0.0083,0.0067,-0.0154,0.0083,0.4106,58.5055,51.078,0.0152,0.0007,0.004,0.0032,1.6995,0.9277,1,0.5249,1,0
2025-06-24,969.4,976.3,964.76,967.37,22625322,0.0095,0.0262,0.0965,56.6189,0.0043,0.0048,-0.2238,0.0133,0.0364,19229030.3,1.1766,0.0064,0.0162,-0.0022,0.0119,0.2262,53.6454,58.5055,-0.0083,0.0152,0.004,0.004,0.6049,1.6995,1,0.5365,1,0
2025-06-25,969.89,977.78,968.85,976.9,18405932,0.0176,0.0348,0.1061,60.8074,0.0053,0.0049,1.5288,0.0133,0.0381,19241447.2,0.9566,0.0099,0.024,0.0153,0.0091,0.9015,56.6189,53.6454,0.0064,-0.0083,0.0043,0.004,1.1766,0.6049,1,0.5286,1,0
2025-06-26,977.49,1000.03,976.8,997.42,50084830,0.0351,0.0542,0.1279,67.977,0.0076,0.0054,4.0345,0.0128,0.0487,20299799.0,2.4673,0.021,0.0447,0.0403,0.0233,0.8876,60.8074,56.6189,0.0099,0.0064,0.0053,0.0043,0.9566,1.1766,1,0.5371,1,0
2025-06-27,1004.0,1007.39,994.23,1004.95,28213384,0.0387,0.0596,0.1348,70.136,0.0099,0.0062,6.2304,0.013,0.0609,20273064.3,1.3917,0.0075,0.0368,0.0623,0.0131,0.8146,67.977,60.8074,0.021,0.0099,0.0076,0.0053,2.4673,0.9566,0,0.5435,1,0
2025-06-30,1003.25,1004.4,995.27,998.27,13649020,0.0287,0.0504,0.1259,65.892,0.0112,0.0073,4.5539,0.013,0.0669,20222074.2,0.675,-0.0066,0.0386,0.0455,0.0091,0.3286,70.136,67.977,0.0075,0.021,0.0099,0.0076,1.3917,2.4673,1,0.5467,1,0
2025-07-01,1000.01,1005.5,999.51,1003.55,14389386,0.0308,0.0536,0.1304,67.5628,0.0124,0.0083,5.4227,0.0127,0.0716,19722664.3,0.7296,0.0053,0.0374,0.0542,0.006,0.6745,65.892,70.136,-0.0066,0.0075,0.0112,0.0099,0.675,1.3917,0,0.5196,-1,-2
2025-07-02,1007.44,1007.44,986.5,990.54,18878250,0.0157,0.0383,0.1144,59.7908,0.0123,0.0092,3.8247,0.0135,0.0738,20018499.7,0.943,-0.013,0.014,0.0382,0.0211,0.1929,67.5628,65.892,0.0053,-0.0066,0.0124,0.0112,0.7296,0.675,1,0.451,-1,0
2025-07-03,994.97,1001.51,989.69,991.08,16860506,0.0147,0.0373,0.1137,59.9965,0.0121,0.0097,3.8063,0.0132,0.0751,19748754.1,0.8538,0.0005,-0.0064,0.0381,0.0119,0.1176,59.7908,67.5628,-0.013,0.0053,0.0123,0.0124,0.943,0.7296,1,0.5098,-1,0
2025-07-04,991.08,999.26,987.54,992.18,7863944,0.0143,0.0369,0.1137,60.4404,0.0118,0.0102,2.3657,0.0133,0.0769,18635600.9,0.422,0.0011,-0.0127,0.0237,0.0118,0.3959,59.9965,59.7908,0.0005,-0.013,0.0121,0.0123,0.8538,0.943,0,0.4979,-1,0
2025-07-07,992.03,996.72,989.44,991.23,11349426,0.012,0.0345,0.1114,59.823,0.0114,0.0104,3.1231,0.013,0.0785,18542942.8,0.6121,-0.001,-0.0071,0.0312,0.0073,0.2459,60.4404,59.9965,0.0011,0.0005,0.0118,0.0121,0.422,0.8538,1,0.4758,-1,0
2025-07-08,986.05,1000.01,986.05,998.22,15224316,0.0173,0.04,0.1179,62.8318,0.0115,0.0106,3.1891,0.0133,0.0805,18527502.3,0.8217,0.0071,-0.0053,0.0319,0.014,0.8718,59.823,60.4404,-0.001,0.0011,0.0114,0.0118,0.6121,0.422,1,0.5015,-1,0
2025-07-09,1001.01,1004.4,996.57,1003.1,13861428,0.0201,0.0433,0.122,64.813,0.0117,0.0108,2.682,0.013,0.0824,18665754.0,0.7426,0.0049,0.0127,0.0268,0.0078,0.834,62.8318,59.823,0.0071,-0.001,0.0115,0.0114,0.8217,0.6121,0,0.4747,-1,0
2025-07-10,1005.5,1006.0,997.52,1000.61,17030310,0.0159,0.039,0.1179,62.9686,0.0117,0.011,0.3198,0.0123,0.0827,18699813.0,0.9107,-0.0025,0.0096,0.0032,0.0085,0.3644,64.813,62.8318,0.0049,0.0071,0.0117,0.0115,0.7426,0.8217,0,0.4717,-1,0
2025-07-11,996.52,999.91,987.99,989.39,12516922,0.0041,0.0263,0.1042,55.3283,0.0108,0.011,-1.5483,0.0125,0.0773,18719771.0,0.6686,-0.0112,-0.0028,-0.0155,0.012,0.1174,62.9686,64.813,-0.0025,0.0049,0.0117,0.0117,0.9107,0.7426,0,0.4937,-1,0
2025-07-14,989.04,991.88,982.85,989.04,13088850,0.0034,0.0249,0.1027,55.1037,0.0098,0.0108,-0.9246,0.0121,0.0728,18548526.2,0.7057,-0.0004,-0.0022,-0.0092,0.0091,0.6855,55.3283,62.9686,-0.0112,-0.0025,0.0108,0.0117,0.6686,0.9107,1,0.5026,-1,0
2025-07-15,984.05,999.31,984.05,995.27,14498168,0.0088,0.0301,0.1084,58.3452,0.0093,0.0104,-0.8251,0.0124,0.0661,18424497.8,0.7869,0.0063,-0.003,-0.0083,0.0153,0.7353,55.1037,55.3283,-0.0004,-0.0112,0.0098,0.0108,0.7057,0.6686,1,0.4866,-1,0
2025-07-16,1006.5,1008.84,993.83,995.67,17994612,0.0083,0.0293,0.1076,58.5522,0.0089,0.0101,0.5179,0.0118,0.059,18402537.6,0.9778,0.0004,-0.0074,0.0052,0.0151,0.1226,58.3452,55.1037,0.0063,-0.0004,0.0093,0.0098,0.7869,0.7057,0,0.4622,-1,0
2025-07-17,999.51,999.91,988.89,990.98,22529158,0.0032,0.0234,0.1013,55.0963,0.0082,0.0098,-0.0101,0.0117,0.0498,18685184.5,1.2057,-0.0047,-0.0096,-0.0001,0.0111,0.1897,58.5522,58.3452,0.0004,0.0063,0.0089,0.0093,0.9778,0.7869,0,0.5126,-1,0
2025-07-18,990.98,996.02,974.08,976.27,16129446,-0.0106,0.0079,0.084,45.9382,0.0064,0.0092,-1.6035,0.0127,0.0483,17846636.4,0.9038,-0.0148,-0.0133,-0.016,0.0225,0.0998,55.0963,58.5522,-0.0047,0.0004,0.0082,0.0089,1.2057,0.9778,1,0.5573,1,2
2025-07-21,986.64,998.52,985.8,997.77,22309078,0.0101,0.0289,0.1067,57.1494,0.0064,0.0085,0.6598,0.0135,0.0386,18375114.4,1.2141,0.022,0.0088,0.0066,0.0127,0.941,45.9382,55.0963,-0.0148,-0.0047,0.0064,0.0082,0.9038,1.2057,1,0.5496,1,0
2025-07-22,1004.05,1006.5,999.01,1001.06,14836814,0.0121,0.031,0.1092,58.5654,0.0067,0.0081,0.2845,0.0126,0.031,17985689.0,0.8249,0.0033,0.0058,0.0028,0.0075,0.2737,57.1494,45.9382,0.022,-0.0148,0.0064,0.0064,1.2141,0.9038,1,0.5246,1,0
2025-07-23,1003.0,1012.38,999.01,1009.64,13634916,0.0188,0.0382,0.1173,62.0843,0.0075,0.0079,0.652,0.0126,0.0292,17747138.2,0.7683,0.0086,0.014,0.0065,0.0132,0.7951,58.5654,57.1494,0.0033,0.022,0.0067,0.0064,0.8249,1.2141,0,0.5145,-1,-2
2025-07-24,1016.32,1016.32,1001.71,1004.6,19107176,0.0124,0.0317,0.1105,58.9189,0.0078,0.0079,0.3988,0.0129,0.0304,16198255.5,1.1796,-0.005,0.0137,0.004,0.0145,0.1978,62.0843,58.5654,0.0086,0.0033,0.0075,0.0067,0.7683,0.8249,0,0.4848,-1,0
2025-07-25,1007.5,1007.5,999.5,1002.3,9306598,0.0091,0.0281,0.1068,57.4787,0.0077,0.0079,1.3048,0.013,0.0299,15252916.2,0.6102,-0.0023,0.0267,0.013,0.008,0.35,58.9189,62.0843,-0.005,0.0086,0.0078,0.0075,1.1796,0.7683,1,0.5275,1,2
2025-07-28,1001.5,1010.7,1000.25,1004.25,12059580,0.01,0.0289,0.1078,58.407,0.0076,0.0078,1.5379,0.0127,0.0307,15173444.2,0.7948,0.0019,0.0065,0.0154,0.0104,0.3828,57.4787,58.9189,-0.0023,-0.005,0.0077,0.0078,0.6102,1.1796,1,0.5079,-1,-2
2025-07-29,999.95,1013.25,998.15,1010.8,19895696,0.015,0.0342,0.1137,61.4513,0.008,0.0078,1.5604,0.0131,0.0325,15448759.7,1.2879,0.0065,0.0097,0.0156,0.0149,0.8377,58.407,57.4787,0.0019,-0.0023,0.0076,0.0077,0.7948,0.6102,1,0.4965,-1,0
2025-07-30,1014.0,1016.3,1008.5,1012.9,15154036,0.0154,0.0349,0.1147,62.4014,0.0083,0.0079,1.7305,0.0131,0.0349,15262549.0,0.9929,0.0021,0.0032,0.0173,0.0077,0.5641,61.4513,58.407,0.0065,0.0019,0.008,0.0076,1.2879,0.7948,0,0.512,-1,0
2025-07-31,1007.3,1015.7,1004.0,1009.1,22183032,0.0105,0.0297,0.1093,59.5415,0.0083,0.008,1.8285,0.013,0.0358,15528675.3,1.4285,-0.0038,0.0045,0.0183,0.0116,0.4359,62.4014,61.4513,0.0021,0.0065,0.0083,0.008,0.9929,1.2879,0,0.5454,1,2
2025-08-01,1007.0,1014.15,1004.65,1006.1,11317258,0.0068,0.0256,0.1049,57.3084,0.0079,0.008,3.0555,0.0131,0.0359,15701341.0,0.7208,-0.003,0.0038,0.0306,0.0094,0.1526,59.5415,62.4014,-0.0038,0.0021,0.0083,0.0083,1.4285,0.9929,0,0.5736,1,0
2025-08-04,1005.05,1009.25,994.05,996.0,13933946,-0.003,0.0147,0.0928,50.4485,0.0068,0.0078,-0.1774,0.0132,0.0356,15830567.0,0.8802,-0.01,-0.0082,-0.0018,0.0153,0.1283,57.3084,59.5415,-0.003,-0.0038,0.0079,0.0083,0.7208,1.4285,0,0.5072,-1,-2
2025-08-05,993.25,997.2,982.75,988.8,23978058,-0.0092,0.0071,0.0839,46.2027,0.0052,0.0074,-1.2247,0.0133,0.0372,16268254.1,1.4739,-0.0072,-0.0218,-0.0122,0.0146,0.4187,50.4485,57.3084,-0.01,-0.003,0.0068,0.0079,0.8802,0.7208,1,0.5157,-1,0
2025-08-06,985.55,994.0,985.0,992.65,14080204,-0.0049,0.0105,0.0872,48.6895,0.0042,0.0067,-1.6828,0.0131,0.0373,16279192.9,0.8649,0.0039,-0.02,-0.0168,0.0091,0.85,46.2027,50.4485,-0.0072,-0.01,0.0052,0.0068,1.4739,0.8802,1,0.5618,1,2
2025-08-07,990.05,1000.8,988.4,997.7,13081186,0.0002,0.0151,0.0917,51.8345,0.0037,0.0061,-0.6868,0.0124,0.037,16081736.7,0.8134,0.0051,-0.0113,-0.0069,0.0124,0.75,48.6895,46.2027,0.0039,-0.0072,0.0042,0.0052,0.8649,1.4739,0,0.5363,1,0
2025-08-08,993.55,996.4,985.0,986.95,13895264,-0.0096,0.004,0.0791,45.4484,0.0025,0.0054,-1.5315,0.0118,0.038,16150653.8,0.8604,-0.0108,-0.019,-0.0153,0.0116,0.1711,51.8345,48.6895,0.0051,0.0039,0.0037,0.0042,0.8134,0.8649,1,0.495,-1,-2
2025-08-11,987.95,998.8,986.55,997.8,9105854,0.0012,0.0144,0.09,51.8908,0.0023,0.0048,-0.6423,0.0119,0.0366,15951504.0,0.5708,0.011,0.0018,-0.0064,0.0123,0.9184,45.4484,51.8345,-0.0108,0.0051,0.0025,0.0037,0.8604,0.8134,0,0.4958,-1,0
2025-08-12,995.95,998.0,983.75,984.95,12937802,-0.0106,0.0013,0.0751,45.0979,0.0012,0.0041,-2.5574,0.0121,0.039,15873485.7,0.8151,-0.0129,-0.0039,-0.0256,0.0145,0.0842,51.8908,45.4484,0.011,-0.0108,0.0023,0.0025,0.5708,0.8604,1,0.4773,-1,0
2025-08-13,997.0,997.0,984.55,990.15,13577396,-0.0049,0.0063,0.0799,48.061,0.0007,0.0034,-2.246,0.0119,0.0395,15652624.9,0.8674,0.0053,-0.0025,-0.0225,0.0126,0.4498,45.0979,51.8908,-0.0129,0.011,0.0012,0.0023,0.8151,0.5708,1,0.5349,1,2
2025-08-14,989.0,998.0,985.6,995.55,17511716,0.0005,0.0113,0.0849,51.0175,0.0007,0.0028,-1.3428,0.0122,0.0388,15401752.8,1.137,0.0055,-0.0022,-0.0134,0.0125,0.8024,48.061,45.0979,0.0053,-0.0129,0.0007,0.0012,0.8674,0.8151,1,0.502,-1,-2
2025-08-18,1005.0,1013.3,997.8,1001.8,19284796,0.0061,0.017,0.0907,54.2625,0.0012,0.0025,-0.4274,0.0126,0.0326,15559520.3,1.2394,0.0063,0.015,-0.0043,0.0155,0.2581,51.0175,48.061,0.0055,0.0053,0.0007,0.0007,1.137,0.8674,0,0.5783,1,2
2025-08-19,999.15,1003.05,993.35,995.55,12352438,-0.0001,0.0102,0.083,50.6489,0.0011,0.0022,-0.0452,0.0123,0.0329,15061688.3,0.8201,-0.0062,-0.0023,-0.0005,0.0097,0.2268,54.2625,51.0175,0.0063,0.0055,0.0012,0.0007,1.2394,1.137,0,0.5846,1,0
2025-08-20,993.5,996.0,989.5,994.1,9950228,-0.0014,0.0084,0.0806,49.82,0.0009,0.002,0.536,0.0122,0.0333,14817359.0,0.6715,-0.0015,0.0093,0.0054,0.0065,0.7077,50.6489,54.2625,-0.0062,0.0063,0.0011,0.0012,0.8201,1.2394,1,0.5647,1,0
2025-08-21,998.75,998.75,991.6,995.6,12439850,0.0001,0.0095,0.0813,50.7186,0.0008,0.0017,0.2972,0.0119,0.0318,14757605.7,0.8429,0.0015,0.0055,0.003,0.0072,0.5594,49.82,50.6489,-0.0015,-0.0062,0.0009,0.0011,0.6715,0.8201,0,0.5116,-1,-2
2025-08-22,994.95,998.0,978.55,982.3,19833502,-0.0121,-0.0038,0.0662,43.3129,-0.0003,0.0014,-1.5436,0.0128,0.0348,14793922.0,1.3407,-0.0134,-0.0133,-0.0154,0.0198,0.1928,50.7186,49.82,0.0015,-0.0015,0.0008,0.0009,0.8429,0.6715,0,0.5094,-1,0
2025-08-25,980.1,988.7,978.5,982.05,17518044,-0.0111,-0.0039,0.0652,43.1852,-0.0012,0.0008,-0.4965,0.0124,0.0371,15204494.3,1.1522,-0.0003,-0.0197,-0.005,0.0104,0.348,43.3129,50.7186,-0.0134,0.0015,-0.0003,0.0008,1.3407,0.8429,0,0.5609,1,2
2025-08-26,979.5,985.7,968.0,973.4,16917731,-0.018,-0.0122,0.0552,38.9122,-0.0026,0.0002,-2.4454,0.0128,0.042,15447401.85,1.0952,-0.0088,-0.0222,-0.0245,0.0182,0.3051,43.1852,43.3129,-0.0003,-0.0134,-0.0012,-0.0003,1.1522,1.3407,0,0.5871,1,0
2025-08-28,967.0,972.2,955.0,957.8,25438255,-0.0306,-0.0269,0.0379,32.6397,-0.0051,-0.0009,-2.7565,0.0137,0.052,15724529.8,1.6177,-0.016,-0.0365,-0.0276,0.018,0.1628,38.9122,43.1852,-0.0088,-0.0003,-0.0026,-0.0012,1.0952,1.1522,0,0.5601,1,0
2025-08-29,954.0,963.3,950.1,951.6,14823813,-0.0335,-0.032,0.0309,30.5331,-0.0074,-0.0022,-3.8933,0.0138,0.0607,15708018.65,0.9437,-0.0065,-0.0442,-0.0389,0.0139,0.1136,32.6397,38.9122,-0.016,-0.0088,-0.0051,-0.0026,1.6177,1.0952,0,0.5768,1,0
2025-09-01,949.6,957.45,946.35,950.6,20178344,-0.0313,-0.0317,0.0295,30.1946,-0.0093,-0.0036,-4.5151,0.0137,0.0673,15607784.25,1.2928,-0.0011,-0.0323,-0.0452,0.0117,0.3829,30.5331,32.6397,-0.0065,-0.016,-0.0074,-0.0051,0.9437,1.6177,0,0.5524,1,0
2025-09-02,951.0,954.8,944.0,944.5,14196320,-0.0341,-0.0365,0.0226,28.1449,-0.0112,-0.0052,-5.7197,0.0137,0.0752,15751737.35,0.9013,-0.0064,-0.0382,-0.0572,0.0114,0.0463,30.1946,30.5331,-0.0011,-0.0065,-0.0093,-0.0074,1.2928,0.9437,1,0.5709,1,0
2025-09-03,945.0,956.3,940.0,954.45,16083481,-0.0217,-0.0254,0.0331,35.8004,-0.0116,-0.0064,-4.1284,0.0137,0.0779,15859214.1,1.0141,0.0105,-0.0195,-0.0413,0.0171,0.8865,28.1449,30.1946,-0.0064,-0.0011,-0.0112,-0.0093,0.9013,1.2928,1,0.5524,1,0
