Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,HL_Spread,Close_Position,RSI_Lag_1,RSI_Lag_2,Return_1D_Lag_1,Return_1D_Lag_2,MACD_Lag_1,MACD_Lag_2,Vol_Ratio_Lag_1,Vol_Ratio_Lag_2,Target
2023-02-17,628.79,632.43,606.27,609.46,1361402,0.08,0.0616,0.1036,61.1557,0.009,-0.0082,11.1484,0.0468,0.1866,672725.9,2.0237,-0.0416,0.1276,0.1115,0.0429,0.1219,69.6987,60.4281,0.0812,0.1011,0.003,-0.0092,6.5506,7.1965,0
2023-02-20,612.2,614.79,594.11,599.79,930767,0.0566,0.0429,0.0852,58.3402,0.0124,-0.0042,10.126,0.0459,0.202,700188.55,1.3293,-0.0159,0.1132,0.1013,0.0345,0.2747,61.1557,69.6987,-0.0416,0.0812,0.009,0.003,2.0237,6.5506,1
2023-02-21,595.86,617.38,578.27,600.74,712635,0.0524,0.0428,0.086,58.5422,0.0149,-0.0004,8.7391,0.0443,0.2111,723811.7,0.9846,0.0016,0.1247,0.0874,0.0651,0.5745,58.3402,61.1557,-0.0159,-0.0416,0.0124,0.009,1.3293,2.0237,0
2023-02-22,603.78,619.77,590.88,595.36,1045113,0.0387,0.0321,0.0754,56.8613,0.0162,0.0029,9.673,0.0436,0.2181,757169.85,1.3803,-0.009,0.0123,0.0967,0.0485,0.1551,58.5422,58.3402,0.0016,-0.0159,0.0149,0.0124,0.9846,1.3293,0
2023-02-23,598.85,602.78,556.75,559.69,943455,-0.0213,-0.0286,0.0109,47.1874,0.0129,0.0051,3.6636,0.0501,0.2277,791847.1,1.1915,-0.0599,-0.1199,0.0366,0.0822,0.0639,56.8613,58.5422,-0.009,0.0016,0.0162,0.0149,1.3803,0.9846,1
2023-02-24,562.98,577.47,550.02,571.74,847750,-0.0002,-0.0074,0.0323,50.2657,0.0108,0.0061,5.7779,0.0501,0.2107,816772.5,1.0379,0.0215,-0.0619,0.0578,0.048,0.7913,47.1874,56.8613,-0.0599,-0.009,0.0129,0.0162,1.1915,1.3803,0
2023-02-27,573.09,573.19,548.03,551.27,464995,-0.0327,-0.0413,-0.0046,45.4223,0.0067,0.0064,2.3125,0.052,0.2134,819896.05,0.5671,-0.0358,-0.0809,0.0231,0.0456,0.1288,50.2657,47.1874,0.0215,-0.0599,0.0108,0.0129,1.0379,1.1915,1
2023-02-28,555.35,566.96,543.55,557.25,471611,-0.0201,-0.0298,0.0061,47.0281,0.0039,0.0059,4.3285,0.0526,0.2115,824598.95,0.5719,0.0108,-0.0724,0.0433,0.042,0.5852,45.4223,50.2657,-0.0358,0.0215,0.0067,0.0108,0.5671,1.0379,1
2023-03-01,557.99,572.94,554.21,568.01,460969,-0.0011,-0.0106,0.0253,49.8853,0.0032,0.0052,-3.4227,0.0523,0.2045,827208.1,0.5573,0.0193,-0.0459,-0.0342,0.033,0.7368,47.0281,45.4223,0.0108,-0.0358,0.0039,0.0067,0.5719,0.5671,0
2023-03-02,567.01,571.89,560.24,562.58,250866,-0.0096,-0.0193,0.0154,48.4646,0.0019,0.0046,-11.5315,0.0525,0.2025,829286.6,0.3025,-0.0096,0.0052,-0.1153,0.0207,0.2009,49.8853,47.0281,0.0193,0.0108,0.0032,0.0039,0.5573,0.5719,1
2023-03-03,564.17,577.82,562.88,573.84,477744,0.0092,0.0003,0.0353,51.5462,0.0024,0.0041,-5.8445,0.0519,0.1963,843010.5,0.5667,0.02,0.0037,-0.0584,0.026,0.7336,48.4646,49.8853,-0.0096,0.0193,0.0019,0.0032,0.3025,0.5573,1
2023-03-06,576.73,617.38,574.09,611.8,1194308,0.0682,0.0637,0.1027,60.1888,0.0076,0.0046,2.0024,0.0527,0.1907,889343.6,1.3429,0.0662,0.1098,0.02,0.0708,0.8711,51.5462,48.4646,0.02,-0.0096,0.0024,0.0019,0.5667,0.3025,1
2023-03-08,607.91,630.63,600.04,625.5,892917,0.0827,0.0838,0.1259,62.7698,0.0131,0.0062,4.1216,0.0472,0.1991,900441.15,0.9916,0.0224,0.1225,0.0412,0.0489,0.8323,60.1888,51.5462,0.0662,0.02,0.0076,0.0024,1.3429,0.5667,1
2023-03-09,626.95,638.21,622.21,628.84,670853,0.0793,0.0858,0.1304,63.3929,0.0178,0.0085,5.6235,0.0427,0.2056,923894.2,0.7261,0.0053,0.1071,0.0562,0.0254,0.4144,62.7698,60.1888,0.0224,0.0662,0.0131,0.0076,0.9916,1.3429,1
2023-03-10,624.56,637.01,614.39,629.39,609879,0.0721,0.0831,0.13,63.5012,0.0214,0.0111,12.4533,0.0419,0.208,947122.35,0.6439,0.0009,0.1188,0.1245,0.0359,0.6631,63.3929,62.7698,0.0053,0.0224,0.0178,0.0131,0.7261,0.9916,0
2023-03-13,629.74,633.72,584.15,589.23,669067,0.0033,0.0134,0.0573,51.514,0.0201,0.0135,3.0591,0.0482,0.211,971929.0,0.6884,-0.0638,0.0268,0.0306,0.0841,0.1025,63.5012,63.3929,0.0009,0.0053,0.0214,0.0178,0.6439,0.7261,0
2023-03-14,592.22,598.25,574.93,584.65,414450,-0.004,0.0053,0.0485,50.3467,0.0173,0.0143,6.0551,0.0467,0.1984,983683.7,0.4213,-0.0078,-0.0444,0.0606,0.0399,0.4168,51.514,63.5012,-0.0638,0.0009,0.0201,0.0214,0.6884,0.6439,0
2023-03-15,593.32,600.39,578.02,579.47,336577,-0.0117,-0.0035,0.0388,48.9945,0.0142,0.0144,3.9874,0.0463,0.1803,996054.45,0.3379,-0.0089,-0.0736,0.0399,0.0386,0.0648,50.3467,51.514,-0.0078,-0.0638,0.0173,0.0201,0.4213,0.6884,1
2023-03-16,579.92,592.57,564.97,582.61,425599,-0.0057,0.0019,0.044,49.8734,0.0118,0.0138,2.5704,0.0438,0.1797,861885.7,0.4938,0.0054,-0.0735,0.0257,0.0474,0.6391,48.9945,50.3467,-0.0089,-0.0078,0.0142,0.0173,0.3379,0.4213,1
2023-03-17,586.89,597.75,576.68,593.52,341051,0.0117,0.0198,0.0629,52.9095,0.0112,0.0131,5.4997,0.0422,0.1615,676100.4,0.5044,0.0187,-0.057,0.055,0.0355,0.7992,49.8734,48.9945,0.0054,-0.0089,0.0118,0.0142,0.4938,0.3379,0
2023-03-20,575.93,594.66,575.93,583.2,268255,-0.0054,0.002,0.0439,49.8347,0.0095,0.0126,1.6311,0.0422,0.1611,621443.05,0.4317,-0.0174,-0.0102,0.0163,0.0321,0.3881,52.9095,49.8734,0.0187,0.0054,0.0112,0.0118,0.5044,0.4938,0
2023-03-21,586.39,592.32,577.03,579.97,248428,-0.0098,-0.0034,0.0378,48.8773,0.0075,0.0116,-5.2027,0.0414,0.1611,587326.1,0.423,-0.0055,-0.008,-0.052,0.0264,0.1923,49.8347,52.9095,-0.0174,0.0187,0.0095,0.0112,0.4317,0.5044,1
2023-03-22,582.9,594.11,580.81,588.39,282030,0.0041,0.0106,0.0523,51.4934,0.0069,0.0105,-5.9329,0.0403,0.1571,565795.85,0.4985,0.0145,0.0154,-0.0593,0.0226,0.5699,48.8773,49.8347,-0.0055,-0.0174,0.0075,0.0095,0.423,0.4317,0
2023-03-23,588.83,611.05,585.55,588.34,540841,0.0036,0.0101,0.0516,51.4766,0.0064,0.0097,-6.4404,0.042,0.1565,540582.25,1.0005,-0.0001,0.0098,-0.0644,0.0433,0.1094,51.4934,48.8773,0.0145,-0.0055,0.0069,0.0075,0.4985,0.423,0
2023-03-24,591.32,595.51,572.94,575.23,266761,-0.017,-0.0119,0.0279,47.1234,0.0043,0.0088,-8.6052,0.0438,0.1554,506747.55,0.5264,-0.0223,-0.0308,-0.0861,0.0392,0.1015,51.4766,51.4934,-0.0001,0.0145,0.0064,0.0069,1.0005,0.4985,0
2023-03-27,575.23,577.32,563.03,565.22,208189,-0.0309,-0.028,0.0099,44.0597,0.0011,0.0074,-4.0748,0.0409,0.1601,474769.5,0.4385,-0.0174,-0.0308,-0.0407,0.0253,0.1533,47.1234,51.4766,-0.0223,-0.0001,0.0043,0.0064,0.5264,1.0005,1
2023-03-28,567.71,576.58,564.87,567.06,205849,-0.0252,-0.0239,0.0131,44.7705,-0.0012,0.0056,-3.0086,0.0384,0.1524,461812.2,0.4457,0.0033,-0.0223,-0.0301,0.0207,0.187,44.0597,47.1234,-0.0174,-0.0223,0.0011,0.0043,0.4385,0.5264,1
2023-03-29,567.06,573.24,563.67,567.21,301708,-0.0226,-0.0227,0.0132,44.832,-0.003,0.0039,-2.1157,0.0376,0.148,453317.05,0.6656,0.0003,-0.036,-0.0212,0.0169,0.3699,44.7705,44.0597,0.0033,-0.0174,-0.0012,0.0011,0.4457,0.4385,1
2023-03-31,573.34,582.31,572.34,578.72,305747,-0.0025,-0.0028,0.0334,49.4836,-0.0027,0.0025,-0.6677,0.0359,0.1425,445555.95,0.6862,0.0203,-0.0164,-0.0067,0.0172,0.6399,44.832,44.7705,0.0003,0.0033,-0.003,-0.0012,0.6656,0.4457,1
2023-04-03,587.94,615.29,587.94,605.77,951494,0.0397,0.042,0.0808,58.3679,0.0012,0.0022,2.064,0.0328,0.1327,480587.35,1.9799,0.0467,0.0531,0.0206,0.0451,0.6519,49.4836,44.832,0.0203,0.0003,-0.0027,-0.003,0.6862,0.6656,1
2023-04-05,610.61,631.73,609.81,620.97,814950,0.0592,0.0653,0.1068,62.3725,0.006,0.0029,6.4763,0.0323,0.1344,497447.65,1.6383,0.0251,0.0986,0.0648,0.0353,0.5091,58.3679,49.4836,0.0467,0.0203,0.0012,-0.0027,1.9799,0.6862,0
2023-04-06,620.97,629.49,605.57,611.8,379395,0.0392,0.0476,0.0895,58.7038,0.0087,0.0041,5.4882,0.0329,0.1364,456702.0,0.8307,-0.0148,0.0789,0.0549,0.0391,0.2605,62.3725,58.3679,0.0251,0.0467,0.006,0.0012,1.6383,1.9799,0
2023-04-10,615.09,620.47,604.78,608.46,190663,0.0303,0.0401,0.0826,57.38,0.0102,0.0053,3.411,0.0317,0.1298,421589.3,0.4522,-0.0055,0.0727,0.0341,0.0258,0.2345,58.7038,62.3725,-0.0148,0.0251,0.0087,0.006,0.8307,1.6383,1
2023-04-11,609.76,623.96,609.76,613.94,371347,0.0356,0.0475,0.0914,59.0132,0.0119,0.0066,4.3512,0.0308,0.1205,406614.0,0.9133,0.009,0.0609,0.0435,0.0231,0.2944,57.38,58.7038,-0.0055,-0.0148,0.0102,0.0087,0.4522,0.8307,1
2023-04-12,613.79,653.65,612.8,618.83,2107502,0.0395,0.0535,0.099,60.4689,0.0136,0.008,7.5796,0.0331,0.1129,481495.15,4.377,0.008,0.0216,0.0758,0.066,0.1476,59.0132,57.38,0.009,-0.0055,0.0119,0.0102,0.9133,0.4522,1
2023-04-13,622.01,644.68,620.67,638.21,845113,0.0648,0.0828,0.1319,65.6724,0.0169,0.0096,12.9136,0.0333,0.1285,490297.45,1.7237,0.0313,0.0278,0.1291,0.0376,0.7305,60.4689,59.0132,0.008,0.009,0.0136,0.0119,4.377,0.9133,1
2023-04-17,642.69,655.99,628.84,645.63,821989,0.0693,0.0913,0.1434,67.4396,0.0203,0.0116,13.8557,0.0343,0.146,510674.4,1.6096,0.0116,0.0553,0.1386,0.0421,0.6184,65.6724,60.4689,0.0313,0.008,0.0169,0.0136,1.7237,4.377,0
2023-04-18,648.17,656.69,630.73,634.77,506070,0.0462,0.0699,0.1228,62.3781,0.0219,0.0138,11.9109,0.035,0.1562,519149.05,0.9748,-0.0168,0.0432,0.1191,0.0409,0.1556,67.4396,65.6724,0.0116,0.0313,0.0203,0.0169,1.6096,1.7237,0
2023-04-19,636.71,640.15,618.13,620.82,300814,0.021,0.0445,0.097,56.5109,0.0213,0.0156,7.2747,0.0357,0.1609,512909.8,0.5865,-0.022,0.0112,0.0727,0.0355,0.1222,62.3781,67.4396,-0.0168,0.0116,0.0219,0.0203,0.9748,1.6096,1
2023-04-20,623.76,638.26,623.76,633.07,347530,0.037,0.0624,0.1173,60.0632,0.0214,0.0165,4.5067,0.0353,0.164,513233.75,0.6771,0.0197,0.023,0.0451,0.0229,0.6421,56.5109,62.3781,-0.022,-0.0168,0.0213,0.0219,0.5865,0.9748,0
2023-04-21,636.26,641.69,622.76,631.13,393078,0.0305,0.0567,0.1127,59.238,0.0214,0.0175,1.6361,0.0363,0.1667,519474.9,0.7567,-0.0031,-0.0111,0.0164,0.03,0.4422,60.0632,56.5109,0.0197,-0.022,0.0214,0.0213,0.6771,0.5865,1
2023-04-24,631.73,639.6,616.68,633.57,865621,0.0311,0.0583,0.1157,59.9827,0.0213,0.0182,3.5584,0.0376,0.1666,550334.55,1.5729,0.0039,-0.0187,0.0356,0.0362,0.7369,59.238,60.0632,-0.0031,0.0197,0.0214,0.0214,0.7567,0.6771,0
2023-04-25,634.72,644.98,623.76,628.09,465168,0.0201,0.0471,0.1048,57.4443,0.0205,0.0188,3.2262,0.0387,0.168,559491.45,0.8314,-0.0086,-0.0105,0.0323,0.0338,0.2041,59.9827,59.238,0.0039,-0.0031,0.0213,0.0214,1.5729,0.7567,0
2023-04-26,631.08,638.7,624.46,627.15,316308,0.0167,0.0437,0.1021,56.9987,0.0195,0.019,2.1517,0.0362,0.167,548264.8,0.5769,-0.0015,0.0102,0.0215,0.0227,0.1889,57.4443,59.9827,-0.0086,0.0039,0.0205,0.0213,0.8314,1.5729,1
2023-04-27,627.15,634.72,625.45,627.59,248189,0.0158,0.0426,0.1017,57.1662,0.0184,0.0189,1.4156,0.0343,0.1592,547336.2,0.4534,0.0007,-0.0087,0.0142,0.0148,0.2309,56.9987,57.4443,-0.0015,-0.0086,0.0195,0.0205,0.5769,0.8314,1
2023-04-28,652.65,681.55,649.76,656.34,4529463,0.056,0.0865,0.1504,66.3805,0.0202,0.0185,2.8408,0.036,0.1458,763399.9,5.9333,0.0458,0.0399,0.0284,0.0484,0.207,57.1662,56.9987,0.0007,-0.0015,0.0184,0.0195,0.4534,0.5769,0
2023-05-02,657.74,662.62,640.3,647.72,604393,0.038,0.0692,0.1338,62.0692,0.0211,0.0192,0.3237,0.0372,0.1326,783327.1,0.7716,-0.0131,0.0223,0.0032,0.0345,0.3324,66.3805,57.1662,0.0458,0.0007,0.0202,0.0184,5.9333,0.4534,0
2023-05-03,642.69,651.41,629.09,631.43,499701,0.0107,0.0406,0.1041,54.8228,0.0199,0.0197,-0.5262,0.039,0.1085,793226.75,0.63,-0.0251,0.0053,-0.0053,0.0353,0.1048,62.0692,66.3805,-0.0131,0.0458,0.0211,0.0202,0.7716,5.9333,0
2023-05-04,634.72,637.41,628.34,630.58,427105,0.0085,0.0376,0.1015,54.4654,0.0183,0.0195,1.5721,0.0354,0.0831,799294.65,0.5344,-0.0013,0.0055,0.0157,0.0144,0.247,54.8228,62.0692,-0.0251,-0.0131,0.0199,0.0211,0.63,0.7716,1
2023-05-05,632.18,643.64,615.79,634.87,591823,0.0139,0.0428,0.1078,56.0233,0.0172,0.0189,0.2843,0.0354,0.0758,781311.1,0.7575,0.0068,0.0116,0.0028,0.0439,0.6851,54.4654,54.8228,-0.0013,-0.0251,0.0183,0.0199,0.5344,0.63,1
2023-05-08,638.65,667.6,637.71,662.12,1076488,0.0516,0.0838,0.1536,64.3637,0.0188,0.0183,4.9102,0.0345,0.0836,794388.0,1.3551,0.0429,0.0088,0.0491,0.0451,0.8167,56.0233,54.4654,0.0068,-0.0013,0.0172,0.0183,0.7575,0.5344,1
2023-05-09,681.5,686.83,663.47,670.94,1311289,0.059,0.0941,0.167,66.5734,0.0212,0.0187,5.8983,0.034,0.0927,840982.7,1.5592,0.0133,0.0358,0.059,0.0348,0.3198,64.3637,56.0233,0.0429,0.0068,0.0188,0.0172,1.3551,0.7575,1
2023-05-10,672.28,685.49,664.61,674.08,594648,0.0575,0.0949,0.1704,67.3496,0.0233,0.0195,7.3222,0.0337,0.0985,861181.95,0.6905,0.0047,0.0675,0.0732,0.031,0.4535,66.5734,64.3637,0.0133,0.0429,0.0212,0.0188,1.5592,1.3551,0
2023-05-11,676.57,680.55,659.78,668.45,445709,0.0439,0.0821,0.1588,64.4594,0.0243,0.0206,6.5853,0.0343,0.1011,864900.05,0.5153,-0.0084,0.0601,0.0659,0.0311,0.4174,67.3496,66.5734,0.0047,0.0133,0.0233,0.0212,0.6905,1.5592,0
2023-05-12,668.4,684.14,659.98,667.25,686644,0.0378,0.0768,0.1549,63.8306,0.0246,0.0214,6.3194,0.0349,0.1023,793857.15,0.8649,-0.0018,0.051,0.0632,0.0362,0.3009,64.4594,67.3496,-0.0084,0.0047,0.0243,0.0233,0.5153,0.6905,0
2023-05-15,669.19,672.58,660.82,664.81,262333,0.0307,0.0698,0.149,62.4957,0.0243,0.0221,1.2905,0.0339,0.1064,764718.15,0.343,-0.0037,0.0041,0.0129,0.0177,0.3393,63.8306,64.4594,-0.0018,-0.0084,0.0246,0.0243,0.8649,0.5153,0
2023-05-16,667.35,671.14,652.65,656.79,247949,0.0165,0.0546,0.1336,58.1882,0.023,0.0225,1.4003,0.034,0.109,736016.15,0.3369,-0.0121,-0.0211,0.014,0.0282,0.2239,62.4957,63.8306,-0.0037,-0.0018,0.0243,0.0246,0.343,0.8649,1
2023-05-17,656.79,666.8,653.2,658.88,347050,0.0178,0.0555,0.1356,58.9816,0.0217,0.0222,4.3473,0.0338,0.1091,728065.15,0.4767,0.0032,-0.0225,0.0435,0.0206,0.4176,58.1882,62.4957,-0.0121,-0.0037,0.023,0.0243,0.3369,0.343,0
2023-05-18,660.63,666.21,641.05,647.67,272884,0.0005,0.036,0.115,53.1553,0.0194,0.022,2.7102,0.0361,0.1046,726668.65,0.3755,-0.017,-0.0311,0.0271,0.0388,0.2631,58.9816,58.1882,0.0032,-0.0121,0.0217,0.023,0.4767,0.3369,0
2023-05-19,647.87,652.6,636.81,640.45,310324,-0.0097,0.0235,0.1015,49.7468,0.0164,0.0211,0.8789,0.0323,0.1042,724808.35,0.4281,-0.0111,-0.0402,0.0088,0.0247,0.2305,53.1553,58.9816,-0.017,0.0032,0.0194,0.0217,0.3755,0.4767,1
2023-05-22,667.6,672.08,643.69,647.47,526882,0.0011,0.0333,0.1123,52.9086,0.0144,0.0196,-2.2126,0.033,0.1001,731498.55,0.7203,0.011,-0.0261,-0.0221,0.0438,0.1331,49.7468,53.1553,-0.0111,-0.017,0.0164,0.0194,0.4281,0.3755,1
2023-05-23,655.34,672.28,646.38,649.32,710451,0.0035,0.0348,0.1142,53.7348,0.0131,0.0182,-3.2223,0.0333,0.0974,723740.05,0.9816,0.0029,-0.0114,-0.0322,0.0399,0.1135,52.9086,49.7468,0.011,-0.0111,0.0144,0.0164,0.7203,0.4281,0
2023-05-24,645.68,656.89,638.31,642.44,233573,-0.0064,0.0229,0.1013,50.2072,0.0111,0.017,-4.6938,0.0347,0.094,712160.3,0.328,-0.0106,-0.025,-0.0469,0.0289,0.2223,53.7348,52.9086,0.0029,0.011,0.0131,0.0144,0.9816,0.7203,1
2023-05-25,643.69,676.87,640.7,672.48,943156,0.0361,0.0677,0.151,61.9521,0.0125,0.0155,0.6029,0.034,0.0882,743502.7,1.2685,0.0468,0.0383,0.006,0.0538,0.8786,50.2072,53.7348,-0.0106,0.0029,0.0111,0.0131,0.328,0.9816,0
2023-05-26,675.57,681.85,668.6,671.64,778178,0.0314,0.0636,0.1479,61.5151,0.0138,0.0151,0.6579,0.032,0.0844,770002.15,1.0106,-0.0012,0.0487,0.0066,0.0197,0.2294,61.9521,50.2072,0.0468,-0.0106,0.0125,0.0111,1.2685,0.328,0
2023-05-29,675.52,677.61,663.61,669.09,335363,0.0248,0.0571,0.1419,60.1287,0.0144,0.015,0.6438,0.031,0.0869,560297.15,0.5985,-0.0038,0.0334,0.0064,0.0209,0.3914,61.5151,61.9521,-0.0012,0.0468,0.0138,0.0125,1.0106,1.2685,0
2023-05-30,667.6,669.59,662.62,664.61,210660,0.0162,0.048,0.1327,57.6695,0.0142,0.0149,1.1906,0.0297,0.0876,540610.5,0.3897,-0.0067,0.0235,0.0119,0.0105,0.2855,60.1287,61.5151,-0.0038,-0.0012,0.0144,0.0138,0.5985,1.0106,1
2023-05-31,663.61,699.49,660.18,694.45,1213321,0.0556,0.091,0.1814,67.2711,0.0166,0.0148,5.3986,0.0303,0.0903,576291.5,2.1054,0.0449,0.081,0.054,0.0566,0.8718,57.6695,60.1287,-0.0067,-0.0038,0.0142,0.0144,0.3897,0.5985,1
2023-06-01,701.48,711.74,688.53,696.25,794832,0.0525,0.0898,0.1823,67.7464,0.019,0.0156,7.5007,0.0301,0.093,594677.85,1.3366,0.0026,0.0353,0.075,0.0333,0.3326,67.2711,57.6695,0.0449,-0.0067,0.0166,0.0142,2.1054,0.3897,0
2023-06-02,696.9,707.46,691.91,695.6,337422,0.0464,0.085,0.1791,67.366,0.0206,0.0166,8.6111,0.0306,0.0942,581957.8,0.5798,-0.0009,0.0357,0.0861,0.0224,0.2373,67.7464,67.2711,0.0026,0.0449,0.019,0.0166,1.3366,2.1054,0
2023-06-05,701.43,702.62,687.88,690.37,238084,0.0347,0.0736,0.1682,64.2402,0.0211,0.0176,6.6258,0.0304,0.0999,540037.6,0.4409,-0.0075,0.0318,0.0663,0.0214,0.1689,67.366,67.7464,-0.0009,0.0026,0.0206,0.019,0.5798,1.3366,1
2023-06-06,694.7,712.44,681.55,699.83,568347,0.044,0.0846,0.1821,67.2044,0.022,0.0183,7.7789,0.0318,0.107,502890.5,1.1302,0.0137,0.053,0.0778,0.0441,0.5918,64.2402,67.366,-0.0075,-0.0009,0.0211,0.0206,0.4409,0.5798,1
2023-06-07,705.46,729.03,693.51,718.62,1267941,0.0647,0.1087,0.2112,72.1436,0.0242,0.0191,11.8579,0.032,0.1214,536555.15,2.3631,0.0268,0.0348,0.1186,0.0494,0.7069,67.2044,64.2402,0.0137,-0.0075,0.022,0.0211,1.1302,0.4409,0
2023-06-08,723.4,726.04,699.54,707.16,500702,0.043,0.0872,0.1896,65.6495,0.0252,0.0205,5.157,0.0336,0.1316,539304.8,0.9284,-0.0159,0.0157,0.0516,0.0375,0.2875,72.1436,67.2044,0.0268,0.0137,0.0242,0.022,2.3631,1.1302,1
2023-06-09,707.46,718.32,699.64,713.59,439960,0.0473,0.0929,0.1981,67.4215,0.0258,0.0215,6.2459,0.032,0.1397,526970.6,0.8349,0.0091,0.0259,0.0625,0.0262,0.7468,65.6495,72.1436,-0.0159,0.0268,0.0252,0.0242,0.9284,2.3631,0
2023-06-12,717.27,717.27,706.46,708.25,204266,0.0355,0.0811,0.1869,64.4481,0.0258,0.0225,5.8527,0.0307,0.1461,524067.25,0.3898,-0.0075,0.0259,0.0585,0.0153,0.1656,67.4215,65.6495,0.0091,-0.0159,0.0258,0.0252,0.8349,0.9284,1
2023-06-13,717.42,724.4,707.51,711.94,711780,0.0369,0.0831,0.1908,65.5778,0.0257,0.023,7.1215,0.0303,0.1489,547258.8,1.3006,0.0052,0.0173,0.0712,0.0237,0.2623,64.4481,67.4215,-0.0075,0.0091,0.0258,0.0258,0.3898,0.8349,0
2023-06-14,717.42,718.42,708.45,711.74,264168,0.033,0.0793,0.1882,65.4564,0.0254,0.0235,2.4897,0.0277,0.1513,543114.7,0.4864,-0.0003,-0.0096,0.0249,0.014,0.33,65.5778,64.4481,0.0052,-0.0075,0.0257,0.0258,1.3006,0.3898,0
2023-06-15,710.45,716.08,701.63,703.37,216582,0.0188,0.0638,0.1722,60.4155,0.0242,0.0238,1.0226,0.0282,0.1477,540299.6,0.4009,-0.0118,-0.0054,0.0102,0.0205,0.1204,65.4564,65.5778,-0.0003,0.0052,0.0254,0.0257,0.4864,1.3006,1
2023-06-16,706.46,714.98,703.47,707.46,256425,0.0223,0.0671,0.1769,61.9572,0.023,0.0236,1.705,0.0278,0.1364,537604.65,0.477,0.0058,-0.0086,0.0171,0.0163,0.3467,60.4155,65.4564,-0.0118,-0.0003,0.0242,0.0254,0.4009,0.4864,1
2023-06-19,712.44,716.92,706.91,708.55,264323,0.0216,0.0658,0.1766,62.3778,0.0221,0.0232,2.6334,0.028,0.1265,524476.7,0.504,0.0015,0.0004,0.0263,0.0141,0.1638,61.9572,60.4155,0.0058,-0.0118,0.023,0.0242,0.477,0.4009,1
2023-06-20,711.44,757.08,706.46,751.75,1694070,0.0753,0.125,0.2453,74.4386,0.0245,0.0224,7.4189,0.0275,0.1269,573657.65,2.9531,0.061,0.0559,0.0742,0.0673,0.8947,62.3778,61.9572,0.0015,0.0058,0.0221,0.023,0.504,0.477,1
2023-06-21,749.21,771.13,736.8,755.48,1258868,0.0724,0.1249,0.2483,75.1785,0.0273,0.0233,5.1293,0.0284,0.1252,624922.4,2.0144,0.005,0.0615,0.0513,0.0454,0.5441,74.4386,62.3778,0.061,0.0015,0.0245,0.0221,2.9531,0.504,0
2023-06-22,749.31,754.69,734.86,739.89,447426,0.0453,0.0973,0.2199,66.5126,0.0283,0.0247,4.6284,0.0295,0.1293,600135.9,0.7455,-0.0206,0.0519,0.0463,0.0268,0.2537,75.1785,74.4386,0.005,0.061,0.0273,0.0245,2.0144,2.9531,0
2023-06-23,742.13,742.13,722.7,726.34,303642,0.0236,0.0739,0.1952,60.0352,0.0273,0.0256,1.7867,0.0305,0.1261,576409.1,0.5268,-0.0183,0.0267,0.0179,0.0268,0.1873,66.5126,75.1785,-0.0206,0.005,0.0283,0.0273,0.7455,2.0144,0
2023-06-26,726.19,729.43,715.48,718.77,237902,0.0117,0.0601,0.1806,56.7123,0.0253,0.0258,1.4854,0.0292,0.1168,571536.05,0.4163,-0.0104,0.0144,0.0149,0.0194,0.2358,60.0352,66.5126,-0.0183,-0.0206,0.0273,0.0283,0.5268,0.7455,1
2023-06-27,727.39,733.46,718.92,721.11,276651,0.0135,0.0609,0.1823,57.4955,0.0233,0.0252,1.288,0.027,0.0997,574835.6,0.4813,0.0033,-0.0408,0.0129,0.0202,0.1506,56.7123,60.0352,-0.0104,-0.0183,0.0253,0.0273,0.4163,0.5268,1
2023-06-28,723.25,732.37,720.46,722.65,251047,0.0142,0.0606,0.1826,58.0336,0.0217,0.0245,1.5329,0.0255,0.0966,526721.9,0.4766,0.0021,-0.0435,0.0153,0.0165,0.1839,57.4955,56.7123,0.0033,-0.0104,0.0233,0.0253,0.4813,0.4163,0
2023-06-30,727.29,735.26,719.07,721.61,325616,0.0115,0.0566,0.1788,57.5042,0.0202,0.0236,2.5932,0.0253,0.0936,503261.1,0.647,-0.0014,-0.0247,0.0259,0.0224,0.1569,58.0336,57.4955,0.0021,0.0033,0.0217,0.0233,0.4766,0.4813,0
2023-07-03,727.39,732.37,712.44,716.47,267718,0.0039,0.0471,0.1684,54.8411,0.0183,0.0227,1.2736,0.0264,0.0902,499775.9,0.5357,-0.0071,-0.0136,0.0127,0.0278,0.2022,57.5042,58.0336,-0.0014,0.0021,0.0202,0.0217,0.647,0.4766,0
2023-07-04,717.92,726.24,709.0,711.64,309278,-0.0026,0.0384,0.1587,52.386,0.016,0.0215,0.4361,0.0266,0.0838,503335.6,0.6145,-0.0067,-0.0099,0.0044,0.0242,0.1531,54.8411,57.5042,-0.0071,-0.0014,0.0183,0.0202,0.5357,0.647,0
2023-07-05,709.45,714.43,705.22,708.35,207147,-0.0066,0.0322,0.1516,50.7204,0.0137,0.02,-5.7732,0.0266,0.0816,485275.6,0.4269,-0.0046,-0.0177,-0.0577,0.013,0.3398,52.386,54.8411,-0.0067,-0.0071,0.016,0.0183,0.6145,0.5357,1
