Date,Open,High,Low,Close,Volume
2018-10-09,1703.07,1725.42,1680.84,1712.44,1867130
2018-10-10,1719.16,1724.03,1661.03,1672.98,2749573
2018-10-11,1625.01,1647.93,1588.99,1620.88,4700256
2018-10-12,1619.28,1619.28,1557.88,1570.41,9373289
2018-10-15,1588.17,1600.9,1571.8,1595.95,2638151
2018-10-16,1602.91,1614.29,1584.08,1606.43,2815425
2018-10-17,1612.73,1628.29,1571.8,1579.5,2779207
2018-10-19,1579.17,1579.17,1530.91,1566.23,3428776
2018-10-22,1566.89,1568.53,1544.74,1557.88,1778496
2018-10-23,1548.86,1557.06,1507.02,1512.48,2752811
2018-10-24,1519.37,1537.37,1485.77,1516.45,2735913
2018-10-25,1512.76,1539.75,1497.22,1520.15,2507233
2018-10-26,1520.88,1520.88,1469.37,1475.93,2285970
2018-10-29,1483.8,1540.61,1463.83,1534.91,2609483
2018-10-30,1531.63,1566.41,1513.58,1554.44,2404883
2018-10-31,1558.7,1594.72,1538.56,1590.0,2769190
2018-11-01,1594.51,1595.09,1559.77,1588.03,2769759
2018-11-02,1586.76,1603.5,1562.81,1569.74,1818635
2018-11-05,1566.91,1581.14,1546.19,1551.2,1713366
2018-11-06,1553.78,1589.47,1551.32,1585.53,1398710
2018-11-07,1591.52,1598.9,1589.06,1593.28,144530
2018-11-09,1608.75,1609.53,1562.81,1566.25,2570479
2018-11-12,1565.68,1596.52,1565.68,1570.89,2552008
2018-11-13,1571.01,1590.7,1561.16,1587.38,1418432
2018-11-14,1579.21,1583.23,1534.09,1542.83,2422318
2018-11-15,1529.17,1557.88,1523.92,1536.43,1829123
2018-11-16,1549.68,1558.54,1534.3,1547.71,1829729
2018-11-19,1557.88,1564.73,1529.42,1560.71,1740628
2018-11-20,1560.34,1560.34,1537.54,1540.86,1190182
2018-11-21,1534.91,1534.95,1475.48,1486.51,3840461
2018-11-22,1493.07,1515.72,1484.83,1486.96,3194219
2018-11-26,1492.25,1525.89,1463.95,1514.49,4333177
2018-11-27,1520.97,1556.98,1505.67,1550.7,3344839
2018-11-28,1549.68,1631.72,1544.35,1627.53,5313249
2018-11-29,1638.28,1638.28,1593.61,1608.38,4035441
2018-11-30,1612.85,1633.36,1607.8,1614.69,5268901
2018-12-03,1627.61,1632.54,1614.73,1626.3,1610576
2018-12-04,1626.79,1656.66,1616.95,1649.64,3270615
2018-12-05,1645.66,1655.51,1628.43,1646.28,2501539
2018-12-06,1639.1,1654.69,1624.0,1634.75,2321216
2018-12-07,1628.48,1643.94,1618.59,1636.8,1680420
2018-12-10,1620.23,1649.76,1607.93,1620.89,2010786
2018-12-11,1616.13,1648.94,1608.75,1640.74,2942014
2018-12-12,1641.64,1658.79,1628.39,1654.52,2219993
2018-12-13,1660.43,1665.11,1619.82,1626.47,3748429
2018-12-14,1626.79,1639.88,1620.44,1632.33,2473761
2018-12-17,1639.92,1644.76,1628.43,1636.06,1227921
2018-12-18,1634.1,1642.38,1621.38,1630.77,1768742
2018-12-19,1628.27,1628.27,1607.97,1614.86,2498833
2018-12-20,1602.84,1620.15,1596.44,1603.04,1940277
2018-12-21,1598.08,1599.72,1547.67,1555.26,3729956
2018-12-24,1563.46,1590.62,1562.81,1573.88,1864116
2018-12-26,1576.59,1576.59,1534.3,1549.84,2446614
